eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,7,7,0.8,0.8,0,0,96,0.0797117969927553
0.1,7,7,0.8,0.8,0,0,38,0.07966584913980168
0.3,7,7,0.8,0.8,0,0,14,0.08374147964860298
0.01,1,1,1,0.8,0,0,883,0.08055563546543773
0.05,1,1,1,0.8,0,0,214,0.08044306348175108
0.1,1,1,1,0.8,0,0,101,0.08049690795836546
0.3,1,1,1,0.8,0,0,26,0.0807962660280075
0.01,3,1,1,0.8,0,0,449,0.08112014854488135
0.05,3,1,1,0.8,0,0,105,0.08139619929980667
0.1,3,1,1,0.8,0,0,57,0.08140720604277003
0.3,3,1,1,0.8,0,0,16,0.08235529384516328
0.01,5,1,1,0.8,0,0,480,0.08103963674247801
0.05,5,1,1,0.8,0,0,117,0.08084426166820391
0.1,5,1,1,0.8,0,0,56,0.08209382172933345
0.3,5,1,1,0.8,0,0,12,0.0839893755519188
0.01,7,1,1,0.8,0,0,555,0.08060370753326924
0.05,7,1,1,0.8,0,0,107,0.08231871352394238
0.1,7,1,1,0.8,0,0,57,0.08188605651586332
0.3,7,1,1,0.8,0,0,14,0.08795792117559542
0.01,1,3,1,0.8,0,0,902,0.08053556339205509
0.05,1,3,1,0.8,0,0,273,0.08036593735504904
0.1,1,3,1,0.8,0,0,137,0.08034419854347481
0.3,1,3,1,0.8,0,0,26,0.08075825834328756
0.01,3,3,1,0.8,0,0,527,0.07894643710409394
0.05,3,3,1,0.8,0,0,116,0.07955889823757503
0.1,3,3,1,0.8,0,0,60,0.07865699189360834
0.3,3,3,1,0.8,0,0,17,0.07992725116604475
0.01,5,3,1,0.8,0,0,483,0.07978782395676792
0.05,5,3,1,0.8,0,0,103,0.08015809060321519
0.1,5,3,1,0.8,0,0,47,0.08103154414658366
0.3,5,3,1,0.8,0,0,18,0.08411291917061767
0.01,7,3,1,0.8,0,0,473,0.07958714123556135
0.05,7,3,1,0.8,0,0,121,0.08022596745644682
0.1,7,3,1,0.8,0,0,49,0.0805082669308208
0.3,7,3,1,0.8,0,0,11,0.08432812588103498
0.01,1,5,1,0.8,0,0,1015,0.08045482671040394
0.05,1,5,1,0.8,0,0,235,0.08034682047504658
0.1,1,5,1,0.8,0,0,138,0.08031954298828185
0.3,1,5,1,0.8,0,0,27,0.08077070532210735
0.01,3,5,1,0.8,0,0,522,0.07821324949406822
0.05,3,5,1,0.8,0,0,95,0.07874143204733171
0.1,3,5,1,0.8,0,0,51,0.07766296299375122
0.3,3,5,1,0.8,0,0,17,0.07957449860850334
0.01,5,5,1,0.8,0,0,484,0.07957558036137351
0.05,5,5,1,0.8,0,0,96,0.0795493166693616
0.1,5,5,1,0.8,0,0,48,0.07955383262572262
0.3,5,5,1,0.8,0,0,16,0.08137774048723591
0.01,7,5,1,0.8,0,0,496,0.07989177920615252
0.05,7,5,1,0.8,0,0,102,0.08058966416363965
0.1,7,5,1,0.8,0,0,50,0.07982214375172042
0.3,7,5,1,0.8,0,0,13,0.08219891581702195
0.01,1,7,1,0.8,0,0,1066,0.08040703100206478
0.05,1,7,1,0.8,0,0,240,0.08031479096658976
0.1,1,7,1,0.8,0,0,126,0.08029582675084661
0.3,1,7,1,0.8,0,0,57,0.0805075202492398
0.01,3,7,1,0.8,0,0,534,0.07811145834999857
0.05,3,7,1,0.8,0,0,117,0.07815293422078151
0.1,3,7,1,0.8,0,0,65,0.07832971904667517
0.3,3,7,1,0.8,0,0,17,0.07930510456869622
0.01,5,7,1,0.8,0,0,498,0.07894369195993506
0.05,5,7,1,0.8,0,0,103,0.07929115265547806
0.1,5,7,1,0.8,0,0,49,0.07976750564753944
0.3,5,7,1,0.8,0,0,13,0.08258244535094593
0.01,7,7,1,0.8,0,0,453,0.07912276168503884
0.05,7,7,1,0.8,0,0,93,0.07896556089665481
0.1,7,7,1,0.8,0,0,50,0.07985401911399675
0.3,7,7,1,0.8,0,0,12,0.0830566346838157
0.01,1,1,0.65,0.9,0,0,595,0.0809353791373318
0.05,1,1,0.65,0.9,0,0,117,0.08086985821759579
0.1,1,1,0.65,0.9,0,0,61,0.0807756372679942
0.3,1,1,0.65,0.9,0,0,16,0.0808788862772624
0.01,3,1,0.65,0.9,0,0,492,0.08051056109494105
0.05,3,1,0.65,0.9,0,0,96,0.08088219705212567
0.1,3,1,0.65,0.9,0,0,79,0.08203817575529897
0.3,3,1,0.65,0.9,0,0,15,0.08465682559049403
0.01,5,1,0.65,0.9,0,0,482,0.08094898526904333
0.05,5,1,0.65,0.9,0,0,94,0.08081161696335007
0.1,5,1,0.65,0.9,0,0,41,0.08420166621239941
0.3,5,1,0.65,0.9,0,0,16,0.08802834739019486
0.01,7,1,0.65,0.9,0,0,513,0.08098680160006082
0.05,7,1,0.65,0.9,0,0,121,0.08111966118320017
0.1,7,1,0.65,0.9,0,0,51,0.08404486456755032
0.3,7,1,0.65,0.9,0,0,10,0.0899696907856582
0.01,1,3,0.65,0.9,0,0,595,0.08084266345806139
0.05,1,3,0.65,0.9,0,0,125,0.08071505364032766
0.1,1,3,0.65,0.9,0,0,124,0.08017512630024251
0.3,1,3,0.65,0.9,0,0,16,0.08081143039488278
0.01,3,3,0.65,0.9,0,0,432,0.07975997676122802
0.05,3,3,0.65,0.9,0,0,90,0.08010346559877768
0.1,3,3,0.65,0.9,0,0,57,0.08067728509134302
0.3,3,3,0.65,0.9,0,0,11,0.08681301136614533
0.01,5,3,0.65,0.9,0,0,425,0.08004736010143754
0.05,5,3,0.65,0.9,0,0,109,0.08056697161778252
0.1,5,3,0.65,0.9,0,0,48,0.08207552387568787
0.3,5,3,0.65,0.9,0,0,13,0.08383282540230987
0.01,7,3,0.65,0.9,0,0,463,0.08041223561083938
0.05,7,3,0.65,0.9,0,0,90,0.0809187358300066
0.1,7,3,0.65,0.9,0,0,52,0.08088309813688335
0.3,7,3,0.65,0.9,0,0,13,0.08812684684448564
0.01,1,5,0.65,0.9,0,0,595,0.08076624631022566
0.05,1,5,0.65,0.9,0,0,125,0.08060432972673313
0.1,1,5,0.65,0.9,0,0,105,0.08017127049925561
0.3,1,5,0.65,0.9,0,0,16,0.08081753915617042
0.01,3,5,0.65,0.9,0,0,489,0.07959953340581392
0.05,3,5,0.65,0.9,0,0,94,0.0798825372356034
0.1,3,5,0.65,0.9,0,0,53,0.08115045937814004
0.3,3,5,0.65,0.9,0,0,13,0.08320040767070426
0.01,5,5,0.65,0.9,0,0,425,0.07976078095109974
