Metric,Train,Test
RMSE,4.536695750143596e-4,0.001876335570288923
Pearson,0.9895267786061618,0.7674714042895749
Spearman,0.9748073868365691,0.8402493505373441
SD_Error,4.504545546523235e-4,0.001851774647112978
R2,0.978241508820906,0.5576621131230037
