Metric,Train,Test
RMSE,9.606317106911558e-4,0.001658122493840966
Pearson,0.9455200993487813,0.9129929323117337
Spearman,0.9226209356675512,0.9094382834175407
SD_Error,9.599315255635009e-4,0.0016603157650977496
R2,0.8925627155201178,0.8229641729427918
