"fold_id","eta","max_depth","min_child_weight","subsample","colsample_bytree","lambda","alpha","optimal_trees","min_RMSE"
1,0.1,1,1,0.8,1,1,0,139,0.00139908621634905
1,0.1,7,5,1,1,0.5,0.5,144,0.00161918829414527
1,0.1,3,1,0.8,1,1,1,349,0.00181756674874989
1,0.05,5,3,1,1,1,1,275,0.00169668301845492
1,0.1,3,3,0.8,1,0.5,1,493,0.00180696702812801
1,0.05,5,1,0.65,0.9,0,0,234,0.00132906015232681
1,0.05,1,5,0.65,1,1,0.5,450,0.00160271255423425
1,0.05,7,1,0.65,0.8,1,0,258,0.00138072917546449
1,0.1,3,3,0.8,0.9,0,1,576,0.00183473411551906
1,0.01,5,5,1,0.8,0,1,1238,0.00173680779160928
1,0.3,1,1,1,0.9,0.5,0.5,44,0.00157858327570942
1,0.05,7,1,1,0.8,0,0.5,280,0.00157711190797623
1,0.05,3,3,0.8,1,0.5,1,812,0.00177296219328759
1,0.01,5,3,0.8,1,0.5,1,2365,0.00176633269321501
1,0.05,3,5,0.65,0.9,0,1,758,0.0019001366609053
1,0.1,1,3,0.8,0.9,0,0,140,0.00135459546177152
1,0.3,5,5,1,1,0,0,36,0.00142703441526908
1,0.01,5,3,0.65,0.9,0,1,2613,0.00189191895821029
1,0.1,7,7,0.8,0.8,0,1,432,0.00181847474803373
1,0.1,7,7,1,1,0,0.5,144,0.00158307045972377
1,0.01,5,7,0.65,0.8,1,0.5,2723,0.00162502872039499
1,0.3,1,1,1,0.9,1,1,45,0.00180568516088302
1,0.01,7,1,1,0.8,1,0.5,1268,0.00159217158571972
1,0.01,5,1,1,1,0.5,1,1240,0.00179059598330921
1,0.01,3,3,0.65,0.8,0,0,916,0.00133865528258218
1,0.1,3,1,0.65,0.8,0.5,1,393,0.00190754984770634
1,0.3,3,7,1,0.8,0,1,45,0.0018110029775011
1,0.05,5,5,0.8,1,1,0,266,0.00138401567265297
1,0.1,1,3,1,1,0.5,0,249,0.00135510085863848
1,0.05,1,7,0.65,0.9,1,1,602,0.00187678045001783
1,0.01,3,5,0.65,0.8,1,0.5,2882,0.00165126781842647
1,0.05,3,7,0.65,0.8,0.5,1,829,0.00190592697732739
1,0.1,7,5,0.65,0.8,0.5,1,253,0.00192871482959989
1,0.3,5,3,0.65,0.9,0,1,96,0.00204474612370147
1,0.05,3,5,1,0.8,1,0,214,0.00135923383876594
1,0.01,3,7,1,0.9,1,1,1240,0.00174405706183504
1,0.1,1,5,1,1,0.5,1,140,0.00175496947349556
1,0.1,5,5,1,1,0.5,1,141,0.00173703217696585
1,0.01,1,5,0.8,1,0,0,1117,0.00139611551557542
1,0.3,5,3,1,0.9,0.5,1,45,0.00195389476674522
1,0.1,5,3,1,1,1,0,113,0.00138483910409718
1,0.3,5,5,0.65,0.8,0.5,0.5,113,0.00174165168838357
1,0.05,5,7,0.65,1,0,1,632,0.0018938703024162
1,0.01,3,1,0.8,0.9,0,0,1032,0.00131953596012311
1,0.1,3,3,0.65,1,1,0.5,413,0.00164855240102483
1,0.01,7,3,1,0.9,1,0.5,1268,0.00153114447903732
1,0.01,7,3,0.8,0.9,1,0.5,2619,0.00156042901750701
1,0.05,7,7,0.65,0.8,0,0,175,0.00133567484836722
1,0.1,1,1,1,0.8,1,0.5,143,0.00160782088419114
1,0.1,1,1,0.65,0.9,1,1,448,0.00187590648262916
1,0.3,7,1,0.65,0.8,0,1,90,0.00202147473176179
1,0.01,7,1,1,1,0,1,1239,0.00172688064211467
1,0.1,7,3,1,0.9,0,0,135,0.00134216384765261
1,0.01,5,3,0.8,0.8,0,1,2801,0.00181304060145665
1,0.1,3,7,0.65,1,0.5,0.5,332,0.00162294846522799
1,0.3,1,3,1,0.8,0,1,45,0.00190214090848518
1,0.05,3,3,1,0.8,0,0.5,280,0.00150064279434877
1,0.01,3,5,0.8,1,1,0.5,3272,0.00159951779016138
1,0.05,7,3,1,0.9,0.5,1,275,0.0017192188269989
1,0.01,3,3,1,0.9,0.5,0,1074,0.00132901818663452
1,0.01,7,1,1,1,1,1,1240,0.00179790211287159
1,0.3,1,5,0.65,0.9,0,0.5,121,0.00171466831802205
1,0.3,5,5,0.8,0.9,0.5,1,135,0.00193046957494789
1,0.1,5,7,1,0.8,1,0.5,143,0.00159881662568624
1,0.01,3,1,1,0.9,0.5,1,1238,0.0017662303104135
1,0.05,3,3,0.8,1,0,0.5,907,0.00158184270576719
1,0.01,3,5,1,0.9,0.5,0,966,0.00132874083531701
1,0.01,1,3,0.65,1,0,0.5,2678,0.00158195409311457
1,0.1,5,1,0.65,0.8,0.5,0,125,0.00138085208209908
1,0.01,1,1,1,0.9,0,1,1238,0.00171229557154572
1,0.05,3,5,0.8,0.9,0.5,0.5,710,0.00159331161236205
1,0.01,5,1,0.8,0.8,0,0.5,2331,0.00162212539425731
1,0.1,7,1,0.65,0.9,0.5,0.5,420,0.00172400066888991
1,0.01,1,3,0.65,0.8,0.5,0.5,2248,0.00159191715249116
1,0.1,1,3,0.65,0.9,0,0,119,0.00137721187272648
1,0.05,3,3,1,1,1,1,275,0.0017430707676349
