fold_id,eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
1,0.01,7,5,0.65,0.8,0.5,0,1328,0.001335103
2,0.01,5,3,0.65,0.8,1,0,1265,0.001462753
3,0.01,5,7,0.65,0.8,0,0,1013,0.001342536
4,0.01,7,7,0.8,0.9,0,0,947,0.00129958
5,0.1,5,5,0.65,1,1,0,110,0.001510002
Promedio,0.028,5.8,5.4,0.68,0.86,0.5,0,932.6,0.00139
Desv_Estandar,0.040249,1.095445,1.67332,0.067082,0.089443,0.5,0,487.38414,0.000091
Reporte,0.028 ± 0.0402,5.8 ± 1.0954,5.4 ± 1.6733,0.68 ± 0.0671,0.86 ± 0.0894,0.5 ± 0.5,0 ± 0,932.6 ± 487.3841,0.0014 ± 0.0001
