Metric,Train,Test
RMSE,6.692876271077501e-4,0.0013652928289057497
Pearson,0.9805733824217692,0.8322962750491149
Spearman,0.9590274788983435,0.8276014345336409
SD_Error,6.694840340728182e-4,0.0013394520787913407
R2,0.9605314651669437,0.6117664974537407
