Metric,Train,Test
RMSE,8.888781210526868e-4,0.0014763655383266958
Pearson,0.9564864948970422,0.8989118321499265
Spearman,0.921220233840727,0.8937524926910697
SD_Error,8.891590383536403e-4,0.0014294458715096703
R2,0.9123936639741963,0.7900909155731398
