eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,5,1,0.8,0.9,0,0,113,0.001371610856228797
0.3,5,1,0.8,0.9,0,0,30,0.001461811072202572
0.01,7,1,0.8,0.9,0,0,1207,0.001330276120126824
0.05,7,1,0.8,0.9,0,0,278,0.001351929300179905
0.1,7,1,0.8,0.9,0,0,117,0.001390522472306793
0.3,7,1,0.8,0.9,0,0,56,0.001479005838765303
0.01,1,3,0.8,0.9,0,0,1300,0.001348569282524409
0.05,1,3,0.8,0.9,0,0,244,0.001351146732021389
0.1,1,3,0.8,0.9,0,0,142,0.001355394535375132
0.3,1,3,0.8,0.9,0,0,60,0.00137776835767031
0.01,3,3,0.8,0.9,0,0,932,0.001314418794240628
0.05,3,3,0.8,0.9,0,0,198,0.001313148443748185
0.1,3,3,0.8,0.9,0,0,101,0.001343179820040543
0.3,3,3,0.8,0.9,0,0,27,0.001376720847902394
0.01,5,3,0.8,0.9,0,0,924,0.001299881609956462
0.05,5,3,0.8,0.9,0,0,178,0.001310739418200661
0.1,5,3,0.8,0.9,0,0,85,0.001333336383938152
0.3,5,3,0.8,0.9,0,0,25,0.001412377310628004
0.01,7,3,0.8,0.9,0,0,916,0.001302083238804429
0.05,7,3,0.8,0.9,0,0,194,0.001314362038331863
0.1,7,3,0.8,0.9,0,0,87,0.001334074634737734
0.3,7,3,0.8,0.9,0,0,27,0.001437656795050211
0.01,1,5,0.8,0.9,0,0,1008,0.001382952872800209
0.05,1,5,0.8,0.9,0,0,295,0.001374929799737322
0.1,1,5,0.8,0.9,0,0,177,0.00138053526341123
0.3,1,5,0.8,0.9,0,0,57,0.0014038288093398059
0.01,3,5,0.8,0.9,0,0,938,0.0013222683144447009
0.05,3,5,0.8,0.9,0,0,195,0.00132283854898933
0.1,3,5,0.8,0.9,0,0,91,0.001336569665970147
0.3,3,5,0.8,0.9,0,0,24,0.001400090314819554
0.01,5,5,0.8,0.9,0,0,914,0.001290548225323502
0.05,5,5,0.8,0.9,0,0,187,0.001303823744753078
0.1,5,5,0.8,0.9,0,0,87,0.001327277591827716
0.3,5,5,0.8,0.9,0,0,28,0.001395034946068121
0.01,7,5,0.8,0.9,0,0,934,0.0013000312620073309
0.05,7,5,0.8,0.9,0,0,200,0.001312646633813267
0.1,7,5,0.8,0.9,0,0,101,0.001337422694369208
0.3,7,5,0.8,0.9,0,0,26,0.001411621763262075
0.01,1,7,0.8,0.9,0,0,1007,0.001403774302350899
0.05,1,7,0.8,0.9,0,0,271,0.001392611300622275
0.1,1,7,0.8,0.9,0,0,135,0.001398523065967984
0.3,1,7,0.8,0.9,0,0,42,0.001425702491906361
0.01,3,7,0.8,0.9,0,0,916,0.001330833432334681
0.05,3,7,0.8,0.9,0,0,198,0.001322358355827885
0.1,3,7,0.8,0.9,0,0,123,0.00135027557022957
0.3,3,7,0.8,0.9,0,0,27,0.001399449438348864
0.01,5,7,0.8,0.9,0,0,937,0.001303254082730994
0.05,5,7,0.8,0.9,0,0,186,0.001318829356055589
0.1,5,7,0.8,0.9,0,0,98,0.001316212990473097
0.3,5,7,0.8,0.9,0,0,28,0.001410354595258828
0.01,7,7,0.8,0.9,0,0,898,0.001309235282401555
0.05,7,7,0.8,0.9,0,0,195,0.001314251364345892
0.1,7,7,0.8,0.9,0,0,91,0.0013282591010379409
0.3,7,7,0.8,0.9,0,0,24,0.001400359417767539
0.01,1,1,1,0.9,0,0,1592,0.001370054412726512
0.05,1,1,1,0.9,0,0,343,0.001370057740900677
0.1,1,1,1,0.9,0,0,169,0.001373680191789867
0.3,1,1,1,0.9,0,0,72,0.0013999151928782
0.01,3,1,1,0.9,0,0,900,0.001310110840647655
0.05,3,1,1,0.9,0,0,195,0.0013092149830074911
0.1,3,1,1,0.9,0,0,90,0.001318626775240925
0.3,3,1,1,0.9,0,0,30,0.001326615165453968
0.01,5,1,1,0.9,0,0,1185,0.001322825315476314
0.05,5,1,1,0.9,0,0,264,0.001332819385658828
0.1,5,1,1,0.9,0,0,135,0.001332856704650354
0.3,5,1,1,0.9,0,0,44,0.001397261436418991
0.01,7,1,1,0.9,0,0,1185,0.0013642824824850169
0.05,7,1,1,0.9,0,0,264,0.001357157217460513
0.1,7,1,1,0.9,0,0,135,0.001371188815278219
0.3,7,1,1,0.9,0,0,43,0.001412079900200714
0.01,1,3,1,0.9,0,0,2011,0.001330373987993556
0.05,1,3,1,0.9,0,0,381,0.001334311053499049
0.1,1,3,1,0.9,0,0,205,0.001338687996575657
0.3,1,3,1,0.9,0,0,98,0.001366314095142332
0.01,3,3,1,0.9,0,0,948,0.001312630172052348
0.05,3,3,1,0.9,0,0,203,0.001323698407637258
0.1,3,3,1,0.9,0,0,85,0.001343764518783684
0.3,3,3,1,0.9,0,0,27,0.001354805339002385
0.01,5,3,1,0.9,0,0,1185,0.0013271055094833551
0.05,5,3,1,0.9,0,0,264,0.001329556616994431
0.1,5,3,1,0.9,0,0,135,0.001334539971917627
0.3,5,3,1,0.9,0,0,25,0.001377237320557138
0.01,7,3,1,0.9,0,0,1185,0.00133221316857852
0.05,7,3,1,0.9,0,0,264,0.001338431462949151
0.1,7,3,1,0.9,0,0,135,0.001382877911180299
0.3,7,3,1,0.9,0,0,43,0.001421943788058721
0.01,1,5,1,0.9,0,0,1922,0.001342461857398841
0.05,1,5,1,0.9,0,0,401,0.001345645500586234
0.1,1,5,1,0.9,0,0,199,0.001350715269364478
0.3,1,5,1,0.9,0,0,93,0.001379620305132368
0.01,3,5,1,0.9,0,0,910,0.001336388061400079
0.05,3,5,1,0.9,0,0,186,0.0013421245808350121
0.1,3,5,1,0.9,0,0,104,0.001334244188001697
0.3,3,5,1,0.9,0,0,24,0.001367913321855295
0.01,5,5,1,0.9,0,0,952,0.001300037367022502
0.05,5,5,1,0.9,0,0,196,0.001294893603324361
0.1,5,5,1,0.9,0,0,87,0.001321009868924075
0.3,5,5,1,0.9,0,0,26,0.001382450586475979
0.01,7,5,1,0.9,0,0,978,0.001321574145807092
0.05,7,5,1,0.9,0,0,204,0.001336931770850715
0.1,7,5,1,0.9,0,0,100,0.001350047415128451
0.3,7,5,1,0.9,0,0,29,0.001413243460881263
0.01,1,7,1,0.9,0,0,1898,0.001367045651606205
0.05,1,7,1,0.9,0,0,414,0.001367328811658244
0.1,1,7,1,0.9,0,0,214,0.001372670461148316
0.3,1,7,1,0.9,0,0,94,0.001398203018515747
0.01,3,7,1,0.9,0,0,915,0.001334420260360266
0.05,3,7,1,0.9,0,0,191,0.001342416642569918
0.1,3,7,1,0.9,0,0,89,0.0013377009115191191
0.3,3,7,1,0.9,0,0,37,0.001396645124988029
0.01,5,7,1,0.9,0,0,933,0.001334817531903818
0.05,5,7,1,0.9,0,0,188,0.001328060500023192
0.1,5,7,1,0.9,0,0,92,0.00134495031526449
0.3,5,7,1,0.9,0,0,26,0.001392455058827995
0.01,7,7,1,0.9,0,0,960,0.001342067321604978
0.05,7,7,1,0.9,0,0,197,0.00135759001963691
0.1,7,7,1,0.9,0,0,94,0.001364947508329926
0.3,7,7,1,0.9,0,0,29,0.001430414876028924
0.01,1,1,0.65,1,0,0,930,0.001394998438318093
0.05,1,1,0.65,1,0,0,245,0.001390522798829908
0.1,1,1,0.65,1,0,0,149,0.001385883843619833
0.3,1,1,0.65,1,0,0,71,0.001419517477407362
0.01,3,1,0.65,1,0,0,945,0.00131435633574312
0.05,3,1,0.65,1,0,0,205,0.0013160094799173829
0.1,3,1,0.65,1,0,0,83,0.001343904843468736
0.3,3,1,0.65,1,0,0,29,0.001397212314150564
0.01,5,1,0.65,1,0,0,967,0.001306656955500751
0.05,5,1,0.65,1,0,0,184,0.001332465848882558
0.1,5,1,0.65,1,0,0,87,0.001337034187831647
0.3,5,1,0.65,1,0,0,27,0.001477111115632214
0.01,7,1,0.65,1,0,0,1073,0.001323589461152554
0.05,7,1,0.65,1,0,0,206,0.001339640762603038
0.1,7,1,0.65,1,0,0,93,0.001374485297167525
