"fold_id","eta","max_depth","min_child_weight","subsample","colsample_bytree","lambda","alpha","optimal_trees","min_RMSE"
3,0.1,1,1,0.8,1,1,0,110,0.0819810179877566
3,0.1,7,5,1,1,0.5,0.5,70,0.0837979786968323
3,0.1,3,1,0.8,1,1,1,93,0.0816257094776121
3,0.05,5,3,1,1,1,1,112,0.0828267506346674
3,0.1,3,3,0.8,1,0.5,1,84,0.0826383682635321
3,0.05,5,1,0.65,0.9,0,0,107,0.0846862138711794
3,0.05,1,5,0.65,1,1,0.5,279,0.0809568038282551
3,0.05,7,1,0.65,0.8,1,0,91,0.0854157495736972
3,0.1,3,3,0.8,0.9,0,1,76,0.0816832809869104
3,0.01,5,5,1,0.8,0,1,727,0.0807562869204489
3,0.3,1,1,1,0.9,0.5,0.5,72,0.0812825511770993
3,0.05,7,1,1,0.8,0,0.5,116,0.0826023696442884
3,0.05,3,3,0.8,1,0.5,1,264,0.0821614909014339
3,0.01,5,3,0.8,1,0.5,1,622,0.0834370525880944
3,0.05,3,5,0.65,0.9,0,1,172,0.0810463506709792
3,0.1,1,3,0.8,0.9,0,0,96,0.08157370701991
3,0.3,5,5,1,1,0,0,14,0.0900214537955216
3,0.01,5,3,0.65,0.9,0,1,952,0.0803229395352261
3,0.1,7,7,0.8,0.8,0,1,85,0.0803504522701237
3,0.1,7,7,1,1,0,0.5,70,0.0833026232390054
3,0.01,5,7,0.65,0.8,1,0.5,662,0.0803683961978906
3,0.3,1,1,1,0.9,1,1,107,0.0810975120473222
3,0.01,7,1,1,0.8,1,0.5,611,0.0828362716505139
3,0.01,5,1,1,1,0.5,1,667,0.0822638347161371
3,0.01,3,3,0.65,0.8,0,0,467,0.0817893824852444
3,0.1,3,1,0.65,0.8,0.5,1,70,0.0799077980611451
3,0.3,3,7,1,0.8,0,1,25,0.0804363136776027
3,0.05,5,5,0.8,1,1,0,99,0.0799521278984823
3,0.1,1,3,1,1,0.5,0,218,0.0810502804078098
3,0.05,1,7,0.65,0.9,1,1,448,0.0803080961333268
3,0.01,3,5,0.65,0.8,1,0.5,756,0.0812149635652423
3,0.05,3,7,0.65,0.8,0.5,1,186,0.0806664641799401
3,0.1,7,5,0.65,0.8,0.5,1,120,0.0800527172751414
3,0.3,5,3,0.65,0.9,0,1,29,0.085283872337983
3,0.05,3,5,1,0.8,1,0,112,0.0812970374741983
3,0.01,3,7,1,0.9,1,1,824,0.0805847941180396
3,0.1,1,5,1,1,0.5,1,369,0.0802612204888352
3,0.1,5,5,1,1,0.5,1,78,0.082818089381754
3,0.01,1,5,0.8,1,0,0,1012,0.0812960460678435
3,0.3,5,3,1,0.9,0.5,1,23,0.0832722736677485
3,0.1,5,3,1,1,1,0,58,0.0826981657587372
3,0.3,5,5,0.65,0.8,0.5,0.5,14,0.0837914461150542
3,0.05,5,7,0.65,1,0,1,157,0.0801048734195017
