eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,1,3,1,0.9,0,0,255,0.08229979975828529
0.1,1,3,1,0.9,0,0,114,0.08233582866038161
0.3,1,3,1,0.9,0,0,68,0.08178894193343061
0.01,3,3,1,0.9,0,0,511,0.08117167191103233
0.05,3,3,1,0.9,0,0,118,0.08117624754244694
0.1,3,3,1,0.9,0,0,46,0.08122287013642038
0.3,3,3,1,0.9,0,0,20,0.082483223291398
0.01,5,3,1,0.9,0,0,485,0.08091699696920956
0.05,5,3,1,0.9,0,0,111,0.08079031655565055
0.1,5,3,1,0.9,0,0,49,0.08125103257457215
0.3,5,3,1,0.9,0,0,15,0.08221883273893875
0.01,7,3,1,0.9,0,0,560,0.08054816644450644
0.05,7,3,1,0.9,0,0,116,0.08045959939337641
0.1,7,3,1,0.9,0,0,68,0.08014336849616718
0.3,7,3,1,0.9,0,0,17,0.08455460655446931
0.01,1,5,1,0.9,0,0,1324,0.0822642516527769
0.05,1,5,1,0.9,0,0,356,0.08204256951774623
0.1,1,5,1,0.9,0,0,218,0.08189068701008202
0.3,1,5,1,0.9,0,0,45,0.08200854609308438
0.01,3,5,1,0.9,0,0,535,0.08037980209488003
0.05,3,5,1,0.9,0,0,125,0.08040071046506031
0.1,3,5,1,0.9,0,0,68,0.07996343913186792
0.3,3,5,1,0.9,0,0,14,0.08193763286605768
0.01,5,5,1,0.9,0,0,464,0.07986070050581526
0.05,5,5,1,0.9,0,0,97,0.0796874127597015
0.1,5,5,1,0.9,0,0,42,0.08096949648394741
0.3,5,5,1,0.9,0,0,14,0.08272390726924876
0.01,7,5,1,0.9,0,0,521,0.07992899143219065
0.05,7,5,1,0.9,0,0,116,0.0797288840606431
0.1,7,5,1,0.9,0,0,52,0.08090599705945069
0.3,7,5,1,0.9,0,0,14,0.08175656749204632
0.01,1,7,1,0.9,0,0,1391,0.08220609880452825
0.05,1,7,1,0.9,0,0,256,0.08222978244004203
0.1,1,7,1,0.9,0,0,113,0.08228456515383167
0.3,1,7,1,0.9,0,0,79,0.08160619836271699
0.01,3,7,1,0.9,0,0,527,0.08023828593494826
0.05,3,7,1,0.9,0,0,144,0.0793875656675329
0.1,3,7,1,0.9,0,0,77,0.07967364821466125
0.3,3,7,1,0.9,0,0,28,0.0799845741557749
0.01,5,7,1,0.9,0,0,537,0.0793695714569871
0.05,5,7,1,0.9,0,0,102,0.07921815740935173
0.1,5,7,1,0.9,0,0,56,0.08029130171366781
0.3,5,7,1,0.9,0,0,16,0.08211135092367106
0.01,7,7,1,0.9,0,0,575,0.07991738045337442
0.05,7,7,1,0.9,0,0,97,0.08020970591294782
0.1,7,7,1,0.9,0,0,56,0.08071902467815106
0.3,7,7,1,0.9,0,0,15,0.08327655559466424
0.01,1,1,0.65,1,0,0,607,0.08371677997686248
0.05,1,1,0.65,1,0,0,290,0.08252117513775353
0.1,1,1,0.65,1,0,0,130,0.08263898645592646
0.3,1,1,0.65,1,0,0,25,0.08337473161763312
0.01,3,1,0.65,1,0,0,504,0.08113930271189375
0.05,3,1,0.65,1,0,0,92,0.0819150021598585
0.1,3,1,0.65,1,0,0,56,0.08223544081698375
0.3,3,1,0.65,1,0,0,20,0.08478002496180238
0.01,5,1,0.65,1,0,0,477,0.08063561035614543
0.05,5,1,0.65,1,0,0,90,0.08269426027887336
0.1,5,1,0.65,1,0,0,46,0.08324831373822966
0.3,5,1,0.65,1,0,0,10,0.0877611784514743
0.01,7,1,0.65,1,0,0,549,0.08044871447657415
0.05,7,1,0.65,1,0,0,152,0.0822230607348747
0.1,7,1,0.65,1,0,0,58,0.0842578855236582
0.3,7,1,0.65,1,0,0,13,0.09021415900043898
0.01,1,3,0.65,1,0,0,749,0.08273308206621285
0.05,1,3,0.65,1,0,0,291,0.08185451169035818
0.1,1,3,0.65,1,0,0,102,0.08228742946859591
0.3,1,3,0.65,1,0,0,38,0.08220262943692896
0.01,3,3,0.65,1,0,0,502,0.080612787091911
0.05,3,3,0.65,1,0,0,99,0.08078116539030522
0.1,3,3,0.65,1,0,0,73,0.0813298693191741
0.3,3,3,0.65,1,0,0,13,0.08221386324589434
0.01,5,3,0.65,1,0,0,562,0.07942023322921692
0.05,5,3,0.65,1,0,0,89,0.08131813788858162
0.1,5,3,0.65,1,0,0,64,0.08251660528872891
0.3,5,3,0.65,1,0,0,13,0.08481037267366451
0.01,7,3,0.65,1,0,0,549,0.07977030783007309
0.05,7,3,0.65,1,0,0,105,0.08170281329511307
0.1,7,3,0.65,1,0,0,43,0.08228639619724497
0.3,7,3,0.65,1,0,0,18,0.0891018934973801
0.01,1,5,0.65,1,0,0,1065,0.08207924860299068
0.05,1,5,0.65,1,0,0,280,0.0815932466166222
0.1,1,5,0.65,1,0,0,102,0.0820615592926661
0.3,1,5,0.65,1,0,0,34,0.08181293922050462
0.01,3,5,0.65,1,0,0,569,0.0797336311707558
0.05,3,5,0.65,1,0,0,90,0.08060600819353608
0.1,3,5,0.65,1,0,0,49,0.08066472757164955
0.3,3,5,0.65,1,0,0,15,0.08272834072769218
0.01,5,5,0.65,1,0,0,562,0.0790021423353495
0.05,5,5,0.65,1,0,0,91,0.08040132860948516
0.1,5,5,0.65,1,0,0,49,0.08029967963476793
0.3,5,5,0.65,1,0,0,10,0.08514374771062413
0.01,7,5,0.65,1,0,0,459,0.07973788876953584
0.05,7,5,0.65,1,0,0,95,0.08068901038136231
0.1,7,5,0.65,1,0,0,45,0.08162634633236673
0.3,7,5,0.65,1,0,0,13,0.08637775636525152
0.01,1,7,0.65,1,0,0,1110,0.0819805501008218
0.05,1,7,0.65,1,0,0,279,0.08164646978012328
0.1,1,7,0.65,1,0,0,130,0.08168795386383895
0.3,1,7,0.65,1,0,0,32,0.0817708240928061
0.01,3,7,0.65,1,0,0,549,0.07930732268018628
0.05,3,7,0.65,1,0,0,107,0.0802735891327718
0.1,3,7,0.65,1,0,0,46,0.08065817009007546
0.3,3,7,0.65,1,0,0,18,0.08151359662935465
0.01,5,7,0.65,1,0,0,522,0.0788625631210138
0.05,5,7,0.65,1,0,0,91,0.08006465345375469
0.1,5,7,0.65,1,0,0,46,0.08039461359313689
0.3,5,7,0.65,1,0,0,14,0.0844529652462256
0.01,7,7,0.65,1,0,0,427,0.07919232940552054
0.05,7,7,0.65,1,0,0,93,0.08031651365539515
0.1,7,7,0.65,1,0,0,51,0.08066613062913161
0.3,7,7,0.65,1,0,0,13,0.08487151895133235
0.01,1,1,0.8,1,0,0,592,0.08360208290791582
0.05,1,1,0.8,1,0,0,184,0.0831207716974553
0.1,1,1,0.8,1,0,0,97,0.0830882932387719
0.3,1,1,0.8,1,0,0,46,0.08313341147500422
0.01,3,1,0.8,1,0,0,490,0.08171018383194874
0.05,3,1,0.8,1,0,0,118,0.08185136948915347
0.1,3,1,0.8,1,0,0,55,0.08158957775919402
0.3,3,1,0.8,1,0,0,13,0.0854611261198012
0.01,5,1,0.8,1,0,0,516,0.08043967934684139
