Metric,Train,Test
RMSE,6.308091135150938e-4,0.0018418411005977121
Pearson,0.9773353378151836,0.8985944846801713
Spearman,0.9628438296201735,0.8970054276104953
SD_Error,6.308587921738636e-4,0.0018442390036154904
R2,0.9536726878620894,0.7815599524587598
