Metric,Train,Test
RMSE,5.460524222145265e-4,0.001518510262050675
Pearson,0.9841609720948951,0.8893171909862237
Spearman,0.965279753187706,0.9021636705029069
SD_Error,5.460722168400321e-4,0.0014815225459748715
R2,0.9669387126794247,0.7779356216825617
