Metric,Train,Test
RMSE,0.07616657231037774,0.07497273936137666
Pearson,0.5491359875778804,0.4670371821007187
Spearman,0.6950047878159581,0.5892753074992474
SD_Error,0.07619348153781862,0.07501857791598343
R2,0.29202887660692534,0.21394116886349235
