fold_id,eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
1,0.01,7,1,0.8,0.8,0.5,1,783,0.073985406
2,0.05,1,3,1,0.8,1,0.5,280,0.07601094
3,0.01,7,7,1,0.8,0,1,654,0.077097565
4,0.05,5,7,0.65,0.8,1,0.5,172,0.074087897
5,0.01,5,7,0.8,0.9,1,0.5,674,0.067884758
Promedio,0.026,5,5,0.85,0.82,0.7,0.7,512.6,0.073813
Desv_Estandar,0.021909,2.44949,2.828427,0.15,0.044721,0.447214,0.273861,268.919691,0.003566
Reporte,0.026 ± 0.0219,5 ± 2.4495,5 ± 2.8284,0.85 ± 0.15,0.82 ± 0.0447,0.7 ± 0.4472,0.7 ± 0.2739,512.6 ± 268.9197,0.0738 ± 0.0036
