Metric,Train,Test
RMSE,0.04371883246842492,0.08098019543711305
Pearson,0.8958935697633009,0.4210701874850264
Spearman,0.8012906016398907,0.588919819637372
SD_Error,0.0437197035076512,0.08105605905332718
R2,0.7576473198004747,0.15920091483756393
