"fold_id","eta","max_depth","min_child_weight","subsample","colsample_bytree","lambda","alpha","optimal_trees","min_RMSE"
3,0.1,1,1,0.8,1,1,0,133,0.0834157882669523
3,0.1,7,5,1,1,0.5,0.5,53,0.0837719138324546
3,0.1,3,1,0.8,1,1,1,96,0.0840122318218772
3,0.05,5,3,1,1,1,1,128,0.0856473020724124
3,0.1,3,3,0.8,1,0.5,1,85,0.0827094024530017
3,0.05,5,1,0.65,0.9,0,0,107,0.0854463709687052
3,0.05,1,5,0.65,1,1,0.5,300,0.0839542854966475
3,0.05,7,1,0.65,0.8,1,0,104,0.084850408644631
3,0.1,3,3,0.8,0.9,0,1,116,0.0854149823454099
3,0.01,5,5,1,0.8,0,1,599,0.0830216319203379
3,0.3,1,1,1,0.9,0.5,0.5,63,0.0816143709379264
3,0.05,7,1,1,0.8,0,0.5,98,0.0840989828557202
3,0.05,3,3,0.8,1,0.5,1,189,0.0840196503088684
3,0.01,5,3,0.8,1,0.5,1,713,0.0825849326122462
3,0.05,3,5,0.65,0.9,0,1,196,0.0828366801443791
3,0.1,1,3,0.8,0.9,0,0,163,0.0844547748095482
3,0.3,5,5,1,1,0,0,13,0.0875646664545964
3,0.01,5,3,0.65,0.9,0,1,705,0.083893204119952
3,0.1,7,7,0.8,0.8,0,1,107,0.0821586945615121
3,0.1,7,7,1,1,0,0.5,62,0.0847034445856965
3,0.01,5,7,0.65,0.8,1,0.5,565,0.0831243937866812
3,0.3,1,1,1,0.9,1,1,195,0.0822838440044426
3,0.01,7,1,1,0.8,1,0.5,628,0.0848640883261331
3,0.01,5,1,1,1,0.5,1,585,0.084796886396544
3,0.01,3,3,0.65,0.8,0,0,583,0.0839786279068771
3,0.1,3,1,0.65,0.8,0.5,1,87,0.0839270708092731
3,0.3,3,7,1,0.8,0,1,28,0.0840603023046721
3,0.05,5,5,0.8,1,1,0,99,0.0850694305994937
3,0.1,1,3,1,1,0.5,0,260,0.0835736904248651
3,0.05,1,7,0.65,0.9,1,1,441,0.0836701573230921
3,0.01,3,5,0.65,0.8,1,0.5,700,0.0821619253658888
3,0.05,3,7,0.65,0.8,0.5,1,153,0.0818540513470238
3,0.1,7,5,0.65,0.8,0.5,1,87,0.0841238227433804
3,0.3,5,3,0.65,0.9,0,1,25,0.0854874933403363
3,0.05,3,5,1,0.8,1,0,107,0.0837689759070937
3,0.01,3,7,1,0.9,1,1,844,0.0824511386950152
3,0.1,1,5,1,1,0.5,1,367,0.0827422320681905
3,0.1,5,5,1,1,0.5,1,83,0.0852395796981257
3,0.01,1,5,0.8,1,0,0,1159,0.0827787935196135
