Metric,Train,Test
RMSE,0.05990245308510693,0.09730228366893683
Pearson,0.7232012261087337,0.34917515211660977
Spearman,0.6999711045600234,0.5700522807979379
SD_Error,0.05992210875787423,0.09734699813023805
R2,0.469571377885474,0.11846967648891671
