eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,5,1,1,0.8,0,0,57,0.08204280455547125
0.3,5,1,1,0.8,0,0,19,0.08322965858460317
0.01,7,1,1,0.8,0,0,533,0.0817489882406696
0.05,7,1,1,0.8,0,0,115,0.0830950365010461
0.1,7,1,1,0.8,0,0,57,0.08428733116208187
0.3,7,1,1,0.8,0,0,17,0.08806220478013932
0.01,1,3,1,0.8,0,0,687,0.07981652157958946
0.05,1,3,1,0.8,0,0,214,0.07956128267656093
0.1,1,3,1,0.8,0,0,104,0.07951899592748203
0.3,1,3,1,0.8,0,0,24,0.0796459069664883
0.01,3,3,1,0.8,0,0,519,0.07658520083251635
0.05,3,3,1,0.8,0,0,140,0.07707276455624504
0.1,3,3,1,0.8,0,0,54,0.07760468673430791
0.3,3,3,1,0.8,0,0,20,0.0802055253414715
0.01,5,3,1,0.8,0,0,509,0.07831257460051148
0.05,5,3,1,0.8,0,0,98,0.07772866325337668
0.1,5,3,1,0.8,0,0,59,0.07904689198930408
0.3,5,3,1,0.8,0,0,12,0.08027698316156998
0.01,7,3,1,0.8,0,0,503,0.07822041969239327
0.05,7,3,1,0.8,0,0,106,0.07864626405314722
0.1,7,3,1,0.8,0,0,53,0.0800765601754129
0.3,7,3,1,0.8,0,0,32,0.08182102947069954
0.01,1,5,1,0.8,0,0,664,0.07989306717098814
0.05,1,5,1,0.8,0,0,240,0.07954857672595055
0.1,1,5,1,0.8,0,0,79,0.07965829602105469
0.3,1,5,1,0.8,0,0,22,0.07990496690103299
0.01,3,5,1,0.8,0,0,708,0.07518433933636938
0.05,3,5,1,0.8,0,0,105,0.07596614074365628
0.1,3,5,1,0.8,0,0,65,0.07699708745020055
0.3,3,5,1,0.8,0,0,25,0.07807664221432044
0.01,5,5,1,0.8,0,0,470,0.07663472415634812
0.05,5,5,1,0.8,0,0,109,0.07715192648829598
0.1,5,5,1,0.8,0,0,69,0.07711417140141379
0.3,5,5,1,0.8,0,0,14,0.0774090874662108
0.01,7,5,1,0.8,0,0,480,0.07706821318479241
0.05,7,5,1,0.8,0,0,89,0.07693693742629933
0.1,7,5,1,0.8,0,0,54,0.07746658360911544
0.3,7,5,1,0.8,0,0,17,0.08020281969511273
0.01,1,7,1,0.8,0,0,699,0.07978669753407415
0.05,1,7,1,0.8,0,0,174,0.07967462979491602
0.1,1,7,1,0.8,0,0,87,0.07962664068103152
0.3,1,7,1,0.8,0,0,22,0.07979101877116214
0.01,3,7,1,0.8,0,0,662,0.07555471112111342
0.05,3,7,1,0.8,0,0,142,0.07563291049320955
0.1,3,7,1,0.8,0,0,69,0.07667207448410185
0.3,3,7,1,0.8,0,0,17,0.07934468935356843
0.01,5,7,1,0.8,0,0,516,0.07659935707654741
0.05,5,7,1,0.8,0,0,97,0.07710487089358078
0.1,5,7,1,0.8,0,0,54,0.0778080726585392
