eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,7,5,0.65,0.8,0,0,862,0.001338352146036458
0.05,7,5,0.65,0.8,0,0,199,0.001342262096483165
0.1,7,5,0.65,0.8,0,0,87,0.001375711642690403
0.3,7,5,0.65,0.8,0,0,26,0.00148103661660673
0.01,1,7,0.65,0.8,0,0,901,0.0014065924836242911
0.05,1,7,0.65,0.8,0,0,181,0.001414060571467497
0.1,1,7,0.65,0.8,0,0,88,0.001416857846705532
0.3,1,7,0.65,0.8,0,0,49,0.001457800655530219
0.01,3,7,0.65,0.8,0,0,866,0.001354444279707837
0.05,3,7,0.65,0.8,0,0,172,0.001360435878270685
0.1,3,7,0.65,0.8,0,0,92,0.00137898315251562
0.3,3,7,0.65,0.8,0,0,26,0.001414717440228925
0.01,5,7,0.65,0.8,0,0,866,0.001346446412024305
0.05,5,7,0.65,0.8,0,0,166,0.001361627846484494
0.1,5,7,0.65,0.8,0,0,87,0.001374579648751841
0.3,5,7,0.65,0.8,0,0,23,0.00145120115991322
0.01,7,7,0.65,0.8,0,0,863,0.001346339857648341
0.05,7,7,0.65,0.8,0,0,176,0.0013591970509662051
0.1,7,7,0.65,0.8,0,0,89,0.001371226365361306
0.3,7,7,0.65,0.8,0,0,26,0.001439885641884857
0.01,1,1,0.8,0.8,0,0,944,0.001389938764851948
0.05,1,1,0.8,0.8,0,0,226,0.001388914721467935
0.1,1,1,0.8,0.8,0,0,126,0.001385354996215553
0.3,1,1,0.8,0.8,0,0,50,0.00144637109032102
0.01,3,1,0.8,0.8,0,0,875,0.001347001769729758
0.05,3,1,0.8,0.8,0,0,198,0.001343342330202125
0.1,3,1,0.8,0.8,0,0,85,0.0013593373767857239
0.3,3,1,0.8,0.8,0,0,28,0.001483131818286571
0.01,5,1,0.8,0.8,0,0,932,0.00134111193564211
0.05,5,1,0.8,0.8,0,0,203,0.001356471674756708
0.1,5,1,0.8,0.8,0,0,93,0.0013670716286479719
0.3,5,1,0.8,0.8,0,0,26,0.001499448805488651
0.01,7,1,0.8,0.8,0,0,1173,0.001342932249034098
0.05,7,1,0.8,0.8,0,0,203,0.001353866450100084
0.1,7,1,0.8,0.8,0,0,105,0.001362753648358024
0.3,7,1,0.8,0.8,0,0,53,0.001486854415335017
0.01,1,3,0.8,0.8,0,0,1051,0.00138035598447252
0.05,1,3,0.8,0.8,0,0,255,0.0013752800921488571
0.1,1,3,0.8,0.8,0,0,103,0.001385439954511745
0.3,1,3,0.8,0.8,0,0,50,0.001446405819535438
0.01,3,3,0.8,0.8,0,0,878,0.001341743295187233
0.05,3,3,0.8,0.8,0,0,165,0.001346951884539282
0.1,3,3,0.8,0.8,0,0,97,0.001357664101350159
0.3,3,3,0.8,0.8,0,0,23,0.00141269396747369
0.01,5,3,0.8,0.8,0,0,894,0.001327557855429957
0.05,5,3,0.8,0.8,0,0,173,0.001351031931971027
0.1,5,3,0.8,0.8,0,0,94,0.001389359171902905
0.3,5,3,0.8,0.8,0,0,27,0.001449351193433038
0.01,7,3,0.8,0.8,0,0,923,0.001329789378629286
0.05,7,3,0.8,0.8,0,0,182,0.0013502165287040029
0.1,7,3,0.8,0.8,0,0,83,0.001384563742437325
0.3,7,3,0.8,0.8,0,0,24,0.001453254495055865
0.01,1,5,0.8,0.8,0,0,1017,0.001389070395466539
0.05,1,5,0.8,0.8,0,0,234,0.001388088693052206
0.1,1,5,0.8,0.8,0,0,116,0.00138693195727435
0.3,1,5,0.8,0.8,0,0,50,0.001447136803571966
0.01,3,5,0.8,0.8,0,0,919,0.00135220095696264
0.05,3,5,0.8,0.8,0,0,179,0.0013675839417148189
0.1,3,5,0.8,0.8,0,0,85,0.001363464445304108
0.3,3,5,0.8,0.8,0,0,24,0.0014236016278865449
0.01,5,5,0.8,0.8,0,0,873,0.001340374807479958
0.05,5,5,0.8,0.8,0,0,179,0.0013583865437195681
0.1,5,5,0.8,0.8,0,0,87,0.001374343042246778
0.3,5,5,0.8,0.8,0,0,29,0.001430092107654546
0.01,7,5,0.8,0.8,0,0,931,0.001338234782642965
0.05,7,5,0.8,0.8,0,0,181,0.001345834246331628
0.1,7,5,0.8,0.8,0,0,92,0.001362550847686597
0.3,7,5,0.8,0.8,0,0,30,0.001435905840859303
0.01,1,7,0.8,0.8,0,0,945,0.001399230102409762
0.05,1,7,0.8,0.8,0,0,244,0.00139125232102679
0.1,1,7,0.8,0.8,0,0,102,0.0014030768858829751
0.3,1,7,0.8,0.8,0,0,49,0.001462867594068819
0.01,3,7,0.8,0.8,0,0,879,0.001360237025322825
0.05,3,7,0.8,0.8,0,0,179,0.001359242803511639
0.1,3,7,0.8,0.8,0,0,97,0.001370793460512558
0.3,3,7,0.8,0.8,0,0,27,0.001390292810821871
0.01,5,7,0.8,0.8,0,0,889,0.001341634051763351
0.05,5,7,0.8,0.8,0,0,179,0.001351554372092273
0.1,5,7,0.8,0.8,0,0,87,0.001366411827620745
0.3,5,7,0.8,0.8,0,0,26,0.001405296092112387
0.01,7,7,0.8,0.8,0,0,889,0.001340594719684756
0.05,7,7,0.8,0.8,0,0,198,0.001349790962643774
0.1,7,7,0.8,0.8,0,0,88,0.001377360812097583
0.3,7,7,0.8,0.8,0,0,29,0.0014352630321414089
0.01,1,1,1,0.8,0,0,1121,0.001392587515504343
0.05,1,1,1,0.8,0,0,256,0.001391636863303986
