"fold_id","eta","max_depth","min_child_weight","subsample","colsample_bytree","lambda","alpha","optimal_trees","min_RMSE"
5,0.1,1,1,0.8,1,1,0,140,0.0016264210310681
5,0.1,7,5,1,1,0.5,0.5,142,0.00183807596656245
5,0.1,3,1,0.8,1,1,1,448,0.00214927404593785
5,0.05,5,3,1,1,1,1,271,0.00208663854354647
5,0.1,3,3,0.8,1,0.5,1,450,0.00218566929753428
5,0.05,5,1,0.65,0.9,0,0,177,0.00157113935018069
5,0.05,1,5,0.65,1,1,0.5,437,0.00189614170785962
5,0.05,7,1,0.65,0.8,1,0,220,0.00154371273890518
5,0.1,3,3,0.8,0.9,0,1,248,0.00218192397579093
5,0.01,5,5,1,0.8,0,1,1225,0.00209251280413695
5,0.3,1,1,1,0.9,0.5,0.5,42,0.00179804105600896
5,0.05,7,1,1,0.8,0,0.5,277,0.0018066162330495
5,0.05,3,3,0.8,1,0.5,1,650,0.00216170461940053
5,0.01,5,3,0.8,1,0.5,1,2691,0.00214063980039046
5,0.05,3,5,0.65,0.9,0,1,684,0.00228811738293628
5,0.1,1,3,0.8,0.9,0,0,124,0.00161281627720724
5,0.3,5,5,1,1,0,0,25,0.00160516180756256
5,0.01,5,3,0.65,0.9,0,1,2129,0.00231587289093011
5,0.1,7,7,0.8,0.8,0,1,358,0.00217131352490721
5,0.1,7,7,1,1,0,0.5,142,0.00184611556723942
5,0.01,5,7,0.65,0.8,1,0.5,2224,0.00188713041663771
5,0.3,1,1,1,0.9,1,1,30,0.00202617002376137
5,0.01,7,1,1,0.8,1,0.5,1253,0.00180894820014638
5,0.01,5,1,1,1,0.5,1,1227,0.00205210179638654
5,0.01,3,3,0.65,0.8,0,0,910,0.00151917870077847
5,0.1,3,1,0.65,0.8,0.5,1,286,0.00228372001863561
5,0.3,3,7,1,0.8,0,1,44,0.00219724642974598
5,0.05,5,5,0.8,1,1,0,181,0.00156086531158975
5,0.1,1,3,1,1,0.5,0,220,0.00160046601959486
5,0.05,1,7,0.65,0.9,1,1,538,0.00228663760114589
5,0.01,3,5,0.65,0.8,1,0.5,2369,0.00190192787116746
5,0.05,3,7,0.65,0.8,0.5,1,696,0.00229623745336351
5,0.1,7,5,0.65,0.8,0.5,1,444,0.00231975887598835
5,0.3,5,3,0.65,0.9,0,1,80,0.00237334648582352
5,0.05,3,5,1,0.8,1,0,195,0.00156061278325916
5,0.01,3,7,1,0.9,1,1,1223,0.00205026885481091
5,0.1,1,5,1,1,0.5,1,137,0.0020475042002222
5,0.1,5,5,1,1,0.5,1,139,0.0020985610764295
5,0.01,1,5,0.8,1,0,0,1070,0.00159560405251139
5,0.3,5,3,1,0.9,0.5,1,45,0.00216664322053102
5,0.1,5,3,1,1,1,0,104,0.00158124604020535
5,0.3,5,5,0.65,0.8,0.5,0.5,93,0.00197925354200348
5,0.05,5,7,0.65,1,0,1,550,0.00230366317139548
