"fold_id","eta","max_depth","min_child_weight","subsample","colsample_bytree","lambda","alpha","optimal_trees","min_RMSE"
4,0.1,1,1,0.8,1,1,0,125,0.00138800840978048
4,0.1,7,5,1,1,0.5,0.5,144,0.00158582108193602
4,0.1,3,1,0.8,1,1,1,348,0.00181114014085696
4,0.05,5,3,1,1,1,1,276,0.00173331522703267
4,0.1,3,3,0.8,1,0.5,1,438,0.0018028660387081
4,0.05,5,1,0.65,0.9,0,0,248,0.00132814793943476
4,0.05,1,5,0.65,1,1,0.5,524,0.00163059305846066
4,0.05,7,1,0.65,0.8,1,0,203,0.00136602475967972
4,0.1,3,3,0.8,0.9,0,1,606,0.00177567700265749
4,0.01,5,5,1,0.8,0,1,1244,0.00175655296007827
4,0.3,1,1,1,0.9,0.5,0.5,46,0.00172725768460357
4,0.05,7,1,1,0.8,0,0.5,282,0.00156730728544275
4,0.05,3,3,0.8,1,0.5,1,641,0.00182085990752673
4,0.01,5,3,0.8,1,0.5,1,2469,0.001825040371274
4,0.05,3,5,0.65,0.9,0,1,713,0.00189690162702702
4,0.1,1,3,0.8,0.9,0,0,177,0.00136027322159645
4,0.3,5,5,1,1,0,0,30,0.00134792780815165
4,0.01,5,3,0.65,0.9,0,1,2985,0.00188460629471342
4,0.1,7,7,0.8,0.8,0,1,417,0.0018177795725488
4,0.1,7,7,1,1,0,0.5,144,0.00156571982368312
4,0.01,5,7,0.65,0.8,1,0.5,2550,0.00163452982784217
4,0.3,1,1,1,0.9,1,1,46,0.0018270825161953
4,0.01,7,1,1,0.8,1,0.5,1276,0.00161078340764132
4,0.01,5,1,1,1,0.5,1,1244,0.00174080952148665
4,0.01,3,3,0.65,0.8,0,0,1062,0.00133673296574216
4,0.1,3,1,0.65,0.8,0.5,1,393,0.00190609636633793
4,0.3,3,7,1,0.8,0,1,45,0.00180272209330423
4,0.05,5,5,0.8,1,1,0,198,0.00133436933131066
4,0.1,1,3,1,1,0.5,0,208,0.0013668921288809
4,0.05,1,7,0.65,0.9,1,1,532,0.00190544315901536
4,0.01,3,5,0.65,0.8,1,0.5,2830,0.00160496203115793
4,0.05,3,7,0.65,0.8,0.5,1,534,0.00187882530485337
4,0.1,7,5,0.65,0.8,0.5,1,354,0.00193599089431585
4,0.3,5,3,0.65,0.9,0,1,167,0.00195995269307174
4,0.05,3,5,1,0.8,1,0,223,0.00133378161404076
4,0.01,3,7,1,0.9,1,1,1245,0.00173832531274275
4,0.1,1,5,1,1,0.5,1,141,0.00171629467253954
4,0.1,5,5,1,1,0.5,1,141,0.00174805156636321
4,0.01,1,5,0.8,1,0,0,1466,0.00136874001681986
4,0.3,5,3,1,0.9,0.5,1,45,0.00183703300715027
4,0.1,5,3,1,1,1,0,126,0.00130565954474116
4,0.3,5,5,0.65,0.8,0.5,0.5,184,0.00176735936036049
4,0.05,5,7,0.65,1,0,1,575,0.00190102616411393
4,0.01,3,1,0.8,0.9,0,0,1014,0.00132771234406285
4,0.1,3,3,0.65,1,1,0.5,508,0.00166486797381237
4,0.01,7,3,1,0.9,1,0.5,1275,0.00155697691748683
4,0.01,7,3,0.8,0.9,1,0.5,2437,0.00161875589103242
4,0.05,7,7,0.65,0.8,0,0,174,0.00131552454664066
4,0.1,1,1,1,0.8,1,0.5,144,0.00157137434144891
4,0.1,1,1,0.65,0.9,1,1,269,0.00193267788126023
4,0.3,7,1,0.65,0.8,0,1,117,0.00204906347862137
4,0.01,7,1,1,1,0,1,1243,0.00171291507075984
4,0.1,7,3,1,0.9,0,0,136,0.00138800690846816
4,0.01,5,3,0.8,0.8,0,1,2989,0.00180481238851189
4,0.1,3,7,0.65,1,0.5,0.5,398,0.00166816022545511
4,0.3,1,3,1,0.8,0,1,45,0.00179796873779125
4,0.05,3,3,1,0.8,0,0.5,282,0.00155314338557482
4,0.01,3,5,0.8,1,1,0.5,2531,0.00157831960773809
4,0.05,7,3,1,0.9,0.5,1,275,0.00175428233281504
4,0.01,3,3,1,0.9,0.5,0,1007,0.00132610079918406
4,0.01,7,1,1,1,1,1,1244,0.0017596657959063
4,0.3,1,5,0.65,0.9,0,0.5,128,0.00178691301943638
4,0.3,5,5,0.8,0.9,0.5,1,148,0.00189295496440224
4,0.1,5,7,1,0.8,1,0.5,144,0.00154776042958031
4,0.01,3,1,1,0.9,0.5,1,1244,0.00174682736320067
4,0.05,3,3,0.8,1,0,0.5,955,0.0016208252223862
4,0.01,3,5,1,0.9,0.5,0,1001,0.00131095151169941
4,0.01,1,3,0.65,1,0,0.5,2547,0.00160494991664031
4,0.1,5,1,0.65,0.8,0.5,0,148,0.00134735245563963
4,0.01,1,1,1,0.9,0,1,1245,0.00169153568544129
4,0.05,3,5,0.8,0.9,0.5,0.5,672,0.00161703108348743
4,0.01,5,1,0.8,0.8,0,0.5,2384,0.00162580347197221
4,0.1,7,1,0.65,0.9,0.5,0.5,497,0.00170333004276646
4,0.01,1,3,0.65,0.8,0.5,0.5,2343,0.00160287892242618
4,0.1,1,3,0.65,0.9,0,0,164,0.00137935925363849
4,0.05,3,3,1,1,1,1,276,0.00172750548546382
4,0.3,7,5,0.65,0.9,1,0.5,218,0.00177845309154011
4,0.1,5,5,0.65,1,0,0,84,0.00133112587319284
4,0.3,1,3,1,0.9,0.5,0,168,0.00144096911577201
4,0.3,3,5,0.8,0.9,0,0,23,0.00138667915503961
4,0.05,7,7,1,0.9,0.5,0,204,0.00131930942336606
4,0.05,1,1,0.8,1,0.5,0,268,0.00138641737105581
4,0.1,1,1,1,0.9,1,0,220,0.00137915636681636
4,0.3,5,5,1,1,1,1,46,0.00180908446256747
4,0.05,7,3,1,0.8,0,0.5,281,0.00156064913070918
4,0.05,5,5,0.65,0.8,1,0.5,559,0.00163563438941174
4,0.1,5,3,0.8,0.9,1,0.5,373,0.00159840223980412
4,0.1,5,1,1,1,0,1,141,0.00183249090258358
4,0.3,5,7,0.65,1,0.5,0,27,0.00144315444740404
4,0.01,3,1,1,1,1,1,1244,0.00173240956600969
4,0.05,5,3,1,0.9,1,0,208,0.00131473823180411
4,0.05,3,5,1,0.9,1,0.5,282,0.00158480599522688
4,0.01,5,5,0.65,0.9,1,0.5,2968,0.00161233576135624
4,0.05,3,3,1,0.8,0,0.5,281,0.00156468242484794
4,0.3,5,7,0.65,0.9,1,0,23,0.00142044056988446
4,0.01,3,1,1,0.9,1,0,1151,0.00134326674524076
4,0.01,3,1,1,0.8,0.5,0,1085,0.00134735074871532
4,0.05,5,5,1,0.9,0,0,191,0.00134465683849851
4,0.1,7,3,0.65,0.8,0,0.5,357,0.00166951214269983
4,0.1,3,1,0.65,0.9,0.5,0,123,0.00136420028103779
4,0.01,1,3,1,1,1,0.5,1277,0.00151279526428279
4,0.3,5,3,0.65,1,0.5,0.5,140,0.00174626892998347
4,0.05,1,5,0.8,0.9,0.5,1,607,0.00177261259538126
4,0.01,5,3,1,1,1,1,1246,0.00169944607628624
4,0.3,3,3,0.65,0.8,0.5,1,204,0.00195894531902925
4,0.05,7,3,0.65,0.9,0.5,0,182,0.00129869081184358
4,0.01,1,5,0.65,1,1,0,1333,0.0013827684876016
4,0.1,1,7,1,0.9,0.5,0,258,0.00139739955381982
4,0.1,5,3,1,0.8,0,1,141,0.00174607464042424
4,0.3,1,7,1,0.8,0,0,125,0.00142748120473791
4,0.3,3,7,0.8,0.9,0.5,0.5,171,0.00173142725306689
4,0.05,5,7,0.65,0.9,0.5,0.5,638,0.00164308934066152
4,0.3,7,3,0.8,0.9,0,0.5,139,0.00177127803861446
4,0.1,7,1,0.8,1,0.5,0,147,0.00135301313227572
4,0.01,7,3,1,0.9,1,1,1244,0.00173810378201002
4,0.05,5,5,1,0.8,0,1,276,0.00173124272937926
4,0.05,7,5,0.8,0.9,1,1,674,0.00181700474450184
4,0.3,3,5,1,0.8,0,0,27,0.00137540326521864
4,0.1,3,7,0.65,0.8,0.5,1,418,0.00192067750057499
4,0.05,3,1,1,1,1,0,268,0.00136460415751979
4,0.01,5,5,0.65,0.8,1,0.5,2761,0.00163258890694646
4,0.3,7,5,0.8,0.8,1,0.5,86,0.00178168060462295
4,0.1,5,5,0.65,0.8,0,0,82,0.00135444778553235
4,0.1,5,5,0.8,0.9,1,0.5,441,0.00161223318294501
4,0.1,3,3,1,1,0,0,173,0.00133780301151626
4,0.05,7,5,0.65,0.8,1,1,891,0.00188614752055937
4,0.05,1,7,0.65,0.9,0.5,0.5,824,0.00161384249893245
4,0.1,5,1,0.65,0.9,1,0,106,0.00136478963258943
4,0.01,5,5,0.65,0.9,1,0.5,3257,0.00164029786661455
4,0.01,5,3,1,0.9,0.5,0,985,0.0012842739982725
4,0.3,5,7,0.65,0.8,0,0.5,165,0.00184181434005642
4,0.1,5,1,0.8,0.8,0.5,0,94,0.00138697219346791
4,0.05,5,5,0.65,0.8,1,0,232,0.0013216152385111
4,0.05,7,1,1,1,0.5,0.5,282,0.00161159569680436
4,0.05,7,7,1,1,1,0,189,0.00133828113121304
4,0.3,1,5,1,1,0.5,1,45,0.00181203413320232
4,0.05,1,3,1,0.8,0.5,0,454,0.00136139772664135
4,0.05,7,1,0.65,0.9,0.5,0.5,682,0.00162890769267077
4,0.05,1,7,0.8,0.8,0.5,1,843,0.00179806781410326
4,0.1,1,3,0.65,0.8,1,1,290,0.00189092425937983
4,0.3,1,7,0.8,0.9,0,0.5,113,0.00171415509897694
4,0.3,3,5,0.8,0.8,0,1,94,0.00189044897988775
4,0.05,1,7,1,1,0,0,328,0.00137129187460482
4,0.01,3,5,0.8,0.9,0,0.5,2639,0.00158541831101935
4,0.05,3,3,0.65,1,1,1,618,0.00190178374675734
4,0.05,7,3,1,1,1,1,275,0.00174362582170538
4,0.05,7,7,0.65,1,0.5,1,537,0.00190941225968343
4,0.1,7,7,1,0.8,0,1,141,0.00175655820316097
4,0.3,7,1,0.65,1,0.5,1,252,0.00199181420909567
4,0.05,7,5,0.8,0.8,0,0,223,0.00132807732988144
4,0.1,5,3,1,0.8,0,0,135,0.00130791623317655
4,0.05,7,5,0.8,0.8,0.5,0,213,0.00132533443225032
4,0.1,5,5,1,1,0,0.5,144,0.00157728954801621
4,0.3,1,1,0.8,1,0.5,0.5,114,0.00171051115181032
4,0.01,3,5,0.8,0.8,0,1,2241,0.00179547707321658
4,0.1,3,5,0.8,0.8,0,1,442,0.00182269204093388
4,0.1,1,3,1,0.8,0.5,1,141,0.00171983475330654
4,0.1,7,5,0.8,0.9,0.5,1,377,0.00183310878061755
4,0.01,5,7,0.8,0.8,0.5,0.5,2779,0.00157874254088126
4,0.1,5,5,1,0.9,1,1,141,0.00173974321850639
4,0.1,7,7,1,0.8,0,0,103,0.00135355634530063
4,0.05,3,5,1,0.9,0,0.5,281,0.00158667863268461
4,0.05,1,5,0.8,0.8,0,0.5,517,0.00157121565081429
4,0.05,7,1,1,0.8,0.5,0,265,0.00135541565364487
4,0.1,5,1,0.65,0.8,0,0.5,379,0.00173268466590546
4,0.3,3,7,0.8,0.8,0.5,0.5,92,0.00174642729835517
4,0.1,1,7,0.8,1,0.5,1,441,0.00178233561226226
4,0.1,5,3,0.8,0.8,1,0.5,350,0.00159272960259951
4,0.05,7,1,1,0.9,0,0.5,281,0.00161038811458359
4,0.01,3,5,0.65,0.9,0,0.5,2968,0.00162218994911083
4,0.05,7,7,0.65,0.9,1,0.5,701,0.00162985151215664
4,0.3,3,1,1,0.9,1,0.5,46,0.00165104793874413
4,0.3,7,5,0.65,0.8,1,0.5,110,0.00180011510279112
4,0.3,7,5,0.8,1,0.5,0.5,115,0.00171959952905191
4,0.01,7,5,0.65,0.8,0.5,1,2828,0.00190497232896284
4,0.1,3,3,0.65,0.8,0.5,0.5,372,0.00167814929436235
4,0.1,3,1,1,0.8,0,0,85,0.00135695492351754
4,0.3,3,1,0.65,1,0,0,49,0.00141451351276867
4,0.3,1,5,0.65,0.9,0.5,0,46,0.00147290599098528
4,0.05,1,1,0.8,0.8,0,1,698,0.00181761930795989
4,0.3,5,3,0.8,0.9,0,0,23,0.00138236791922816
4,0.01,1,5,1,1,0,0,1544,0.00137684793907167
4,0.1,1,7,1,0.9,0.5,1,141,0.0017492454240311
4,0.01,5,3,1,0.8,1,0,1189,0.00131876520010062
4,0.1,1,1,1,1,1,0.5,144,0.00155499840451255
4,0.05,7,5,1,0.9,1,0,186,0.00133562494691718
4,0.05,7,3,0.8,1,0,0,196,0.00133877000374263
4,0.01,3,3,0.65,0.9,0,1,2853,0.00191416760010107
4,0.1,5,7,0.8,1,0,0.5,450,0.00161519795885611
4,0.05,5,1,1,1,0.5,0,184,0.00138829582780872
4,0.3,3,1,1,0.8,1,1,45,0.00183973261022395
4,0.01,3,7,0.8,1,1,0,1097,0.00129744132212974
4,0.1,1,5,0.8,0.8,0.5,0.5,276,0.00162040234460803
4,0.3,7,7,0.8,1,1,0,28,0.00140756254145314
4,0.3,5,3,0.8,1,1,1,144,0.00187455268995403
4,0.1,5,1,0.8,0.9,0.5,1,589,0.0018611712053022
4,0.1,1,7,1,1,0,1,141,0.00174625486484608
4,0.3,7,7,1,0.8,1,0.5,46,0.00172737911854562
4,0.01,5,1,0.8,1,0.5,0.5,2621,0.00163582180268537
4,0.3,1,7,1,0.9,0.5,0.5,46,0.00163612073507357
4,0.05,1,5,0.65,0.8,0,1,624,0.00187568537168884
4,0.05,7,5,0.65,1,1,1,611,0.00191404295473378
4,0.3,3,7,1,1,1,0.5,46,0.00162152390027659
4,0.01,1,1,0.8,0.8,1,1,2532,0.00180764422146651
4,0.3,1,7,0.65,0.8,0.5,0,113,0.00144530218726299
4,0.3,1,3,1,1,1,0,97,0.00143766196585362
4,0.05,7,1,0.8,0.8,0,0.5,628,0.00163841223283983
4,0.1,1,5,1,0.8,0,0,242,0.0013717706580081
4,0.3,1,1,0.65,0.9,1,0,50,0.00148748324226781
4,0.3,1,5,0.8,1,1,0,83,0.00143393640962343
4,0.3,5,3,0.8,0.8,1,1,152,0.00186929132603501
4,0.1,5,7,1,0.8,0.5,0,97,0.00133334806221889
4,0.01,7,1,0.8,1,0.5,1,2628,0.00184053706623142
4,0.3,1,5,1,0.9,0.5,0.5,45,0.00167881660951492
4,0.3,7,7,1,0.9,1,0,29,0.00137892276090973
4,0.3,1,7,1,0.9,0,0,222,0.00140681256236397
4,0.05,5,5,0.8,0.9,0.5,1,641,0.00180414286087252
