Metric,Train,Test
RMSE,5.5625880862261e-4,0.001930494052870047
Pearson,0.9838993648322123,0.7637123875711326
Spearman,0.9637419385479415,0.8296350166669558
SD_Error,5.563851106569101e-4,0.0019109696195769715
R2,0.9672882883208659,0.5317583390630829
