"Area_code","Area_name","Total_Population","Total_houses","P_female","Mean_age","P_age_00_14","P_age_15_39","P_age_65_more","P_migrants","P_afrodescendants","P_disability","P_indigenous_language","P_university_studies","P_read_write","P_electricity","P_car","P_cell_phone","P_internet","Mean_occupants","P_working","Current_income","P_poverty","P_extreme_poverty","P_vulnerable_income","P_educational_lag","P_lack_quality_living_spaces","longitude","latitude","bias"
29057," Santa Apolonia Teacalco",-0.315683092592494,-0.310692213450801,0.262981949394039,0.00393834736580351,-0.589473699722193,0.743487380832572,-0.235244053794554,0.0262968454449898,-0.216888325022601,-1.28221114172621,-0.682938614191221,1.57504749560807,0.950557901175999,0.593067055448536,0.793347317456411,0.0679415676210086,0.878394544543956,0.959407255191957,-0.128963274084258,-0.579942835467907,0.0406572831868137,-0.518099384381818,2.32196921465594,-1.41987781665217,-0.759400274466891,0.0877054402777333,-0.247349457005213,0.995685936
29058," Santa Catarina Ayometla",-0.282844286058179,-0.285038908117277,0.355088352917821,-0.0916362477583815,-0.57317477110114,0.79173810730509,-0.471199335267389,-0.0829628870330434,-0.23454367048117,-1.35553332034797,-0.586228116862108,0.283256956504565,0.817841870448939,0.495836723494447,0.0955215548614837,0.535996986641763,1.04663920246282,1.34096566029039,0.0186725464966447,-0.0572722049996605,-0.0278534448447653,-0.727045872969944,3.71733528234415,-1.14896342920784,-0.856962177025605,0.110570133601584,-0.262325941317491,0.995350312
29059," Santa Cruz Quilehtla",-0.294498082534931,-0.296824282707771,-0.386710170887636,-0.928574875388031,0.340871300902427,1.15031384768496,-1.0333202992232,0.130504824808551,-0.240235432696312,-1.34159650173525,-0.472449108573255,-0.409930654264514,1.0280926324008,0.511269792658899,0.608989945111535,0.661532729892522,0.657264644644702,1.86684751816693,1.01616389197321,-0.600156565743548,0.488260706326463,-0.713986717433186,0.872935221287419,-1.00848930238485,-0.580536786442581,0.11320078402043,-0.256912102713212,0.995870968
29060," Santa Isabel Xiloxoxtla",-0.310192950294339,-0.308207345314251,-0.00346096218531501,-0.547442344305606,-0.283555595991488,1.39844808523835,-0.996313346874396,-0.681948085185568,-0.211914947633342,-1.66884216517137,-0.612730758381455,-0.00995654768951306,1.06895424607116,0.541149550467814,0.538897167518567,0.632417213173347,0.779135889116158,1.5840305714797,0.661009157875478,0.864765485923158,-0.0552577360573969,-0.785812072885355,2.45613902885673,-1.4499794152571,-0.678098689001295,0.112408079960533,-0.241614756175175,0.993386
30001," Acajete",-0.281225136284994,-0.27533608967932,-1.23553313468575,-0.600585813133374,-0.000909864937076016,0.995308549943173,-0.731670773736935,-0.73950068801315,-0.285408445484429,-0.685870628500107,-0.689048826139716,-0.424202769847851,-0.364312857650244,-0.0999995030303745,-0.595447440098741,-0.174014516866509,-0.458318536341891,0.111570451505708,1.06362236520883,-0.20611809278307,0.492828088195234,0.226272481213383,-0.146755366638579,0.887911409725491,-0.125247907835248,0.379625763561327,-0.141245433288915,0.997938357
30002," Acatlán",-0.323812857209959,-0.317152870605831,0.254971912304613,-0.381116119996898,0.0991934305533406,0.449229794006567,-0.519550091852845,-0.386098752645788,0.312318529082557,0.555177673815492,-0.660070118531122,-0.404345525038719,0.169848940570456,0.285358749297831,-0.869705661391038,0.517935105295176,-0.171247058664609,0.687761056437964,0.291830492133454,-0.975504817242327,0.707495036027515,-0.289564162488554,-0.415094995040157,0.456455163054884,-0.669968530454736,0.425757322108773,-0.1012746154275,0.997675094
30003," Acayucan",0.20257409468274,0.226204961919746,0.744483060411486,0.313211543938606,-0.69338962116143,0.0862654907351543,-0.221101375433501,-0.231106709679111,-0.193372915029474,-0.399040452022533,-0.462597968759428,1.00291302189591,0.00704201455094744,0.206684816291406,-0.679614971631601,0.495335335462542,0.206225762699264,-0.630981715844525,0.4086852771221,0.120688397887508,0.0497920469243576,-0.19162049596287,0.202086150283473,-0.0452381470272167,-0.0276860052765344,0.863438794896419,-0.574183164170994,0.996572418
30004," Actopan",-0.0632453972823058,-0.0191343520956138,-0.366155785797051,1.48137232133374,-1.69979628035438,-0.987201092642202,0.774491568558135,-0.0501506386720838,0.574719588484602,0.0644212853204566,-0.689163862934219,-0.0708839726054022,-0.136517822336531,0.457784366883157,-0.0449546338269944,0.188934569166648,0.297327308907363,-1.22330210187253,-0.0192493975719953,-0.16877181339065,-0.502861159197046,-0.518099384381818,0.524093704365367,0.747437282902503,-0.775660591560009,0.499173002418446,-0.141455634221529,0.996550237
30005," Acula",-0.311485548852765,-0.297250260102608,-1.30789681531284,1.1539230995018,-1.04095945075502,-1.19486658894024,0.716679629716464,-0.697002176564625,-0.206698187026284,0.760160088319846,-0.687584810049461,-0.347513079698862,-0.89187041316886,0.07275472138877,-0.850177738969417,0.504108755517738,-0.557414369719738,-1.26011791973107,0.0222297054620253,-0.827410527140462,-0.20598133772687,-0.62910220644426,0.819267295607103,0.58689542367623,-0.743139957373771,0.677438563388587,-0.429576361446538,0.999048163
30006," Acultzingo",-0.190069725314767,-0.195820309309723,0.272174068126014,-0.951733031935675,0.552086466143666,1.20244379533023,-0.832943736141955,-0.589543665581844,-0.318710341757854,-0.562599083402497,0.0814856359179456,-0.438203023766449,-0.100293359395334,0.17591906660413,-0.647062038273198,-0.0333868455483341,-0.565054129448898,0.46780387144547,0.205290794282395,-0.979760485195937,0.876488165172077,0.86617110251452,0.0142484104023682,0.58689542367623,0.00483462890970354,0.332694747112695,-0.397093523591893,0.997402597
30007," Camarón de Tejeda",-0.302743500707624,-0.291901877256319,-0.037909510849698,0.743696056227109,-0.799476075687817,-0.502841749050285,0.282896509349038,-0.351079732248546,-0.335430788682598,0.610058672145476,-0.698101604318502,-0.687247054455603,0.0117797518138282,0.159747017519389,-0.19495181747035,0.288449191208004,-0.491145778000716,-0.57306425897393,0.400972924073858,-0.675780773251578,-0.256222538283362,-0.400566984550997,-0.173589329478737,1.13875806476654,-0.889482811211843,0.494780365891214,-0.301845148311852,0.99847048
30008," Alpatláhuac",-0.276891529539114,-0.278104942745761,0.074848739174021,-0.9783514196962,1.21289156173374,0.26981760458314,-0.536219226004136,-0.377674250071901,-0.32190142333667,-0.681590291408187,-0.668746937731491,-0.602505990358935,-1.26044674883832,-0.389113059596033,-0.823313660351434,-1.01983309785818,-0.413427246643813,0.975500537886516,1.10002000029137,-1.20929232310436,0.940431511334883,0.820464058135867,-0.978608214683472,1.04845326895176,-0.499235200976986,0.362323041780267,-0.281670660285308,0.999419617
30009," Alto Lucero de Gutiérrez Barrios",-0.155482509151425,-0.128634207979579,-0.573592128496102,1.33261402919419,-1.36114312788521,-1.04590229798591,0.801144693795624,-0.13804705524659,-0.240115895760632,1.33183295507281,-0.685865836660615,-0.434600685128321,-0.477316288131504,0.48248511922375,-0.452247785630514,-0.215318889181743,0.494283939385213,-1.0242193548919,-0.0587082021899065,0.0370477640021201,0.0497920469243576,-0.811930383958871,-0.522430846400789,0.998283937943553,-0.962654238130878,0.485009770989995,-0.0907514447583295,0.996274482
30010," Altotonga",0.0897710594340406,0.0577782330833114,0.83262737674935,-1.02618441480782,0.913273053249839,0.785971140163966,-0.777799770953083,-0.595894512455563,-0.329383333784163,-0.449914807235376,-0.611878794941057,-0.294073950037886,-0.3498815328048,0.0325345648721499,-0.761235479033016,0.124475566392931,-0.17620182326764,0.432213689749208,1.34324495956884,-0.681635663790489,1.15053107729839,0.709461236073425,-0.790770474802367,1.07855486755669,0.289390178039286,0.358613338272349,-0.0788574961868454,0.998116262
30011," Alvarado",0.04079518037033,0.0989087170959183,-0.112945802206078,1.09249258167435,-1.68924967129296,-0.228150454438883,0.27889965721923,-0.114033627732431,0.358664828461854,-0.564349821699923,-0.67892454906155,2.42692208362611,0.365927796065816,0.461487978671867,-0.00772398777990726,0.696513244979117,1.02308154310725,-1.40060811892731,0.196992805533231,-0.635540750451345,-1.46201135163915,-0.896814894947797,0.255754075963789,-0.95831997137664,-0.76753043301345,0.664099120506164,-0.356656738463534,0.988831419
30012," Amatitlán",-0.293708917099261,-0.272922217775243,-0.0711145242443625,1.53431364683659,-1.61250560378839,-1.16750346055442,0.973252484623181,-0.493741634001843,0.210680462953148,1.84613098571506,-0.69195380123788,-0.419440936897755,-0.48198954108563,0.162131378015585,-0.725520335378925,-0.0441448632174242,-0.438621880692215,-1.72813094706892,-1.03873374588294,0.590294895967652,-0.859116944961256,-0.81845996172725,1.62428618081184,0.887911409725491,-0.637447896268498,0.705381824752196,-0.464362860113788,0.998093059
30013," Naranjos Amatlán",-0.164605533713786,-0.13952029695875,1.04517070766607,1.15440629518026,-1.18815191163746,-0.81867662198742,0.68308187135098,-0.67401505619159,0.101831579300282,0.716516355522652,-0.535153210392783,1.71278646297692,0.78565427139275,0.202258000801175,0.337865531720557,0.774564055932746,0.976416637347627,-0.98367891679493,-0.176006961619986,0.454949925020973,-0.6079109421788,-0.557276850992092,0.255754075963789,-0.667337851529021,-0.42606377405795,0.21831337378981,0.374857886227798,0.99623738
30014," Amatlán de los Reyes",-0.0277805747292952,-0.0227788253625537,0.199506249065917,0.299644267895452,-0.891345986718748,0.448266066335806,-0.331844251805463,-0.409711725044015,-0.142055776366514,-0.0116676957914252,-0.614352769928898,0.33735897799356,0.625160799573408,0.242286570718707,-0.36319047323892,0.563209284896733,0.769272490795478,-0.432777690278637,0.101478952808507,0.116343166082412,-0.297328975102309,-0.400566984550997,1.49011636661105,-0.326186400673193,-0.548016152256343,0.424694514632612,-0.350242138066537,0.996060058
30015," Angel R. Cabada",-0.117010694162498,-0.0801911120222684,0.00516560692839342,1.30925594304374,-1.36730432076832,-1.05210360513405,0.719900133612939,-0.587891430294275,-0.175340558611631,0.514978767872783,-0.673277355087643,-0.0297438171510939,-0.56453467795089,-0.264900807083955,-0.749013701463776,0.306881644982982,0.07706774052064,-1.19527686537557,0.0522136502953804,-0.361717279636277,-0.105498936613888,-0.289564162488554,0.470425778685051,0.777538881507428,-0.76753043301345,0.772874333539202,-0.409999349339571,0.997517657
30016," La Antigua",-0.152094540298288,-0.120469641245201,0.593218566326907,0.696549797813322,-1.28064033052315,0.0662687767255628,-0.0537209992253953,-0.414329123711281,0.262777121119613,0.632223859638057,-0.674034927841752,1.13702688373718,0.783131634349826,0.477705197860368,-0.0421739880590446,0.858473374039068,1.18519881710618,-1.16455228065971,-0.07553411045143,0.928593118517907,-0.827145271879853,-0.759693761811839,1.8389578835331,-0.396423464084687,-0.686228847547855,0.552320704457902,-0.209589927394248,0.993271041
30017," Apazapan",-0.315186462620046,-0.301604695694276,-0.888275061773425,1.20831609305175,-1.21897716587395,-0.940224870601455,0.824409267121365,0.129496017097669,-0.0371334395981787,1.04250614529719,-0.693041537671194,-0.131385087138028,0.368999411420469,0.492410756851545,-0.256717829247069,0.129720715343056,-0.22932934369097,-1.23106060572861,-0.617812007344599,-0.0326550725823913,-0.772336689454589,-0.700927561896429,-0.280925180839368,-0.245915471060057,-0.791920908653129,0.468322831111807,-0.20509905127116,0.997451688
30018," Aquila",-0.333765866109835,-0.326074730486586,1.19422303964504,-1.2434089645212,1.80891052269167,0.0581584758378461,-0.673855201302477,-0.673540599940654,3.04969706636085,-0.620825465148575,-0.580692620315032,-1.01805627692112,-1.25637048955731,0.217370643655944,-0.758682188250421,-0.723854313766152,-0.749866403410706,0.917788824907932,0.516887885634086,-1.21045295981898,1.3286589701805,1.51259930158404,-0.978608214683472,2.04180602291432,0.671507629727584,0.320972290155988,-0.375784524386776,1
30019," Astacinga",-0.300219531943541,-0.29748691421085,1.60617759139239,-1.53066988810719,2.04064665878554,0.0812278537927312,-1.04039633773301,-0.564531314842451,-0.0942591687435306,-2.03016725126341,2.14473303505354,-0.877583185480132,-2.55403687768623,0.21646468250854,-0.891255137507339,0.354350754636271,0.238585314131508,0.978835352082867,-1.79987113673188,-1.16084843617572,1.44741089876857,1.82601903446623,-1.05911010320395,1.8210609664782,1.00484413013652,0.375012269388133,-0.441580005242477,0.998986829
30020," Atlahuilco",-0.268462426308119,-0.267668496572252,0.31731544424305,-1.40323611010431,0.952202142771627,1.62849530552547,-1.02486788950594,-0.663034572044728,-0.252141919994072,-1.6902318547218,2.13604278660897,-0.724478812509483,-1.92415393332539,0.439585972198733,-0.80878358648542,-1.11047112911144,-0.794300848298962,0.574878838826772,0.64343384990087,-1.17619432495615,1.48851733558751,2.38103314477844,-1.03227614036379,2.05183988911596,1.73655839932688,0.372263752195287,-0.406555391865528,0.999136218
30021," Atoyac",-0.187613788053759,-0.169693695759713,0.276832012020291,0.614022756638814,-0.801957919813741,-0.175950847393372,0.184148670266205,-0.355944253394498,0.0836261936419525,0.316807302123435,-0.671923437175695,0.0806757262640087,0.484476937912773,0.185600844508985,-0.498805368549249,0.4982236095848,0.104603472827303,-0.77620131749102,-0.00687349138526386,0.255925196938382,-0.142037991564063,-0.511569806613439,2.18779940045515,-0.406457330286329,-0.42606377405795,0.442628424652016,-0.329044022150545,0.996931077
30022," Atzacan",-0.193124339802836,-0.204339857206466,-0.197747239505042,-0.80808704020432,0.245922922102911,1.36400002569166,-0.772778902373939,-0.623331776187494,-0.134948980943994,-0.65943057171789,-0.661685403427062,-0.513101449217955,-0.548086493536156,-0.0382627072355225,-1.08193384888734,0.0512073156938534,-0.147231527959822,0.817685719178804,0.63536942002632,-0.788137239933076,0.90845983825348,0.846582369209383,0.846101258447261,0.887911409725491,0.606466361355108,0.377036688972462,-0.326966438396855,0.998189925
