eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,3,0.8,0.8,0,0,952,0.001336671721284808
0.05,5,3,0.8,0.8,0,0,184,0.001332774146927752
0.1,5,3,0.8,0.8,0,0,84,0.001356256412877672
0.3,5,3,0.8,0.8,0,0,35,0.001385329598839022
0.01,7,3,0.8,0.8,0,0,886,0.001337554187035155
0.05,7,3,0.8,0.8,0,0,203,0.001335333958099322
0.1,7,3,0.8,0.8,0,0,85,0.001350374242386379
0.3,7,3,0.8,0.8,0,0,24,0.001447495885384654
0.01,1,5,0.8,0.8,0,0,1107,0.001454357468279608
0.05,1,5,0.8,0.8,0,0,271,0.001448359518767542
0.1,1,5,0.8,0.8,0,0,151,0.00144476529295282
0.3,1,5,0.8,0.8,0,0,62,0.001513015958873734
0.01,3,5,0.8,0.8,0,0,876,0.001364795101556192
0.05,3,5,0.8,0.8,0,0,210,0.001359630784691385
0.1,3,5,0.8,0.8,0,0,101,0.001365104001712851
0.3,3,5,0.8,0.8,0,0,24,0.001420696933100595
0.01,5,5,0.8,0.8,0,0,967,0.001332479111091626
0.05,5,5,0.8,0.8,0,0,198,0.001342457489610137
0.1,5,5,0.8,0.8,0,0,90,0.00136225723353123
0.3,5,5,0.8,0.8,0,0,24,0.001426594226743695
0.01,7,5,0.8,0.8,0,0,933,0.001333541515584346
0.05,7,5,0.8,0.8,0,0,188,0.001347986336727001
0.1,7,5,0.8,0.8,0,0,92,0.001357661857258004
0.3,7,5,0.8,0.8,0,0,24,0.001451444275034833
0.01,1,7,0.8,0.8,0,0,1069,0.001475551595019826
0.05,1,7,0.8,0.8,0,0,270,0.001469835619821449
0.1,1,7,0.8,0.8,0,0,135,0.001475656508906909
0.3,1,7,0.8,0.8,0,0,54,0.001536736900870435
0.01,3,7,0.8,0.8,0,0,926,0.001370445931462216
0.05,3,7,0.8,0.8,0,0,189,0.001374526387275362
0.1,3,7,0.8,0.8,0,0,101,0.001383918822486756
0.3,3,7,0.8,0.8,0,0,29,0.001419442354997214
0.01,5,7,0.8,0.8,0,0,901,0.001342259794549683
0.05,5,7,0.8,0.8,0,0,211,0.001345563297872556
0.1,5,7,0.8,0.8,0,0,82,0.001379212350702624
0.3,5,7,0.8,0.8,0,0,24,0.001407873790327707
