Metric,Train,Test
RMSE,7.589503069845564e-4,0.002193680366731794
Pearson,0.9695836033919151,0.773149055532606
Spearman,0.9518734521459421,0.7670997063610944
SD_Error,7.576420646203281e-4,0.002184409664090767
R2,0.9384572893514092,0.5777581280675024
