Metric,Train,Test
RMSE,5.158218716266533e-4,0.0017183266198781278
Pearson,0.9850005090649242,0.9072149603126964
Spearman,0.972625396112345,0.89945140195941
SD_Error,5.158811586373175e-4,0.0017204974169107072
R2,0.969022904740248,0.8098749336460956
