Metric,Train,Test
RMSE,8.780055539418862e-4,0.0018959094223497091
Pearson,0.9589023934690909,0.7563144352462876
Spearman,0.9255323078049813,0.8089799670495207
SD_Error,8.782022951602394e-4,0.0018850903062388746
R2,0.918502555043991,0.5483850757149717
