"fold_id","eta","max_depth","min_child_weight","subsample","colsample_bytree","lambda","alpha","optimal_trees","min_RMSE"
1,0.1,1,1,0.8,1,1,0,70,0.0772914571636461
1,0.1,7,5,1,1,0.5,0.5,47,0.0797115904383208
1,0.1,3,1,0.8,1,1,1,100,0.0779435359665012
1,0.05,5,3,1,1,1,1,158,0.0772189066657616
1,0.1,3,3,0.8,1,0.5,1,67,0.076409859554751
1,0.05,5,1,0.65,0.9,0,0,98,0.0796231785501147
1,0.05,1,5,0.65,1,1,0.5,143,0.0773197077587846
1,0.05,7,1,0.65,0.8,1,0,128,0.0789678021635415
1,0.1,3,3,0.8,0.9,0,1,86,0.0771566914626898
1,0.01,5,5,1,0.8,0,1,934,0.0769612286777168
1,0.3,1,1,1,0.9,0.5,0.5,171,0.0772380956599922
1,0.05,7,1,1,0.8,0,0.5,155,0.0779506022593021
1,0.05,3,3,0.8,1,0.5,1,159,0.0773938403405804
1,0.01,5,3,0.8,1,0.5,1,723,0.0781536001315738
1,0.05,3,5,0.65,0.9,0,1,245,0.077729488807633
1,0.1,1,3,0.8,0.9,0,0,94,0.0772882472916081
1,0.3,5,5,1,1,0,0,12,0.0816989440391661
1,0.01,5,3,0.65,0.9,0,1,596,0.0772854627998216
1,0.1,7,7,0.8,0.8,0,1,80,0.0778589089938746
1,0.1,7,7,1,1,0,0.5,93,0.0793145808979523
1,0.01,5,7,0.65,0.8,1,0.5,651,0.0774387763257924
1,0.3,1,1,1,0.9,1,1,112,0.0783886558964555
1,0.01,7,1,1,0.8,1,0.5,588,0.0777559097236666
1,0.01,5,1,1,1,0.5,1,707,0.079565663633673
1,0.01,3,3,0.65,0.8,0,0,444,0.0777764916768619
1,0.1,3,1,0.65,0.8,0.5,1,126,0.0786498137161618
1,0.3,3,7,1,0.8,0,1,47,0.0767834764216093
1,0.05,5,5,0.8,1,1,0,88,0.0782347539765164
1,0.1,1,3,1,1,0.5,0,56,0.0784020856721834
1,0.05,1,7,0.65,0.9,1,1,214,0.0777268153621288
1,0.01,3,5,0.65,0.8,1,0.5,638,0.0774549014795359
1,0.05,3,7,0.65,0.8,0.5,1,205,0.0770995651858433
1,0.1,7,5,0.65,0.8,0.5,1,72,0.0771795357747837
1,0.3,5,3,0.65,0.9,0,1,16,0.0806143205785476
1,0.05,3,5,1,0.8,1,0,116,0.0761246752471414
1,0.01,3,7,1,0.9,1,1,964,0.0762973633144295
1,0.1,1,5,1,1,0.5,1,418,0.0766029105583186
1,0.1,5,5,1,1,0.5,1,109,0.0774040656245947
1,0.01,1,5,0.8,1,0,0,529,0.0790369639397633
1,0.3,5,3,1,0.9,0.5,1,32,0.0780720877979457
1,0.1,5,3,1,1,1,0,53,0.0791685506778368
1,0.3,5,5,0.65,0.8,0.5,0.5,15,0.079334176048234
1,0.05,5,7,0.65,1,0,1,221,0.0781208908814603
1,0.01,3,1,0.8,0.9,0,0,514,0.0785072301081353
1,0.1,3,3,0.65,1,1,0.5,71,0.078501254750709
1,0.01,7,3,1,0.9,1,0.5,574,0.0789497144266716
1,0.01,7,3,0.8,0.9,1,0.5,723,0.0795964588372247
1,0.05,7,7,0.65,0.8,0,0,108,0.0763301622046064
1,0.1,1,1,1,0.8,1,0.5,295,0.0771119320663682
1,0.1,1,1,0.65,0.9,1,1,228,0.0768808714060472
1,0.3,7,1,0.65,0.8,0,1,22,0.0803977856133021
1,0.01,7,1,1,1,0,1,538,0.0801700317588354
1,0.1,7,3,1,0.9,0,0,46,0.0802041612472658
1,0.01,5,3,0.8,0.8,0,1,706,0.0778192786372456
1,0.1,3,7,0.65,1,0.5,0.5,85,0.0785330206240876
1,0.3,1,3,1,0.8,0,1,61,0.0777848054171004
1,0.05,3,3,1,0.8,0,0.5,129,0.0773866889905714
1,0.01,3,5,0.8,1,1,0.5,670,0.0772488019438001
1,0.05,7,3,1,0.9,0.5,1,169,0.076522478025872
1,0.01,3,3,1,0.9,0.5,0,487,0.0754734181159681
1,0.01,7,1,1,1,1,1,495,0.077917571185687
1,0.3,1,5,0.65,0.9,0,0.5,54,0.0767066297247981
1,0.3,5,5,0.8,0.9,0.5,1,61,0.0775338283351603
1,0.1,5,7,1,0.8,1,0.5,72,0.0780253879778683
1,0.01,3,1,1,0.9,0.5,1,760,0.0770092407124474
1,0.05,3,3,0.8,1,0,0.5,151,0.0775039418367093
1,0.01,3,5,1,0.9,0.5,0,572,0.0761889034700615
1,0.01,1,3,0.65,1,0,0.5,838,0.0765206974385158
1,0.1,5,1,0.65,0.8,0.5,0,43,0.0795434234935103
1,0.01,1,1,1,0.9,0,1,2446,0.0779391861103275
1,0.05,3,5,0.8,0.9,0.5,0.5,145,0.0752696557102201
1,0.01,5,1,0.8,0.8,0,0.5,626,0.0768164504882048
1,0.1,7,1,0.65,0.9,0.5,0.5,57,0.0773644248442032
1,0.01,1,3,0.65,0.8,0.5,0.5,632,0.0782445356686179
1,0.1,1,3,0.65,0.9,0,0,76,0.078553955401463
1,0.05,3,3,1,1,1,1,176,0.0781220813691234
1,0.3,7,5,0.65,0.9,1,0.5,14,0.0788483877921986
1,0.1,5,5,0.65,1,0,0,64,0.0782597925016474
1,0.3,1,3,1,0.9,0.5,0,59,0.0766400470519847
1,0.3,3,5,0.8,0.9,0,0,13,0.0812635642982447
1,0.05,7,7,1,0.9,0.5,0,103,0.0766637364512919
1,0.05,1,1,0.8,1,0.5,0,150,0.0771702395614145
1,0.1,1,1,1,0.9,1,0,181,0.0765631616535707
1,0.3,5,5,1,1,1,1,36,0.079039360256131
1,0.05,7,3,1,0.8,0,0.5,103,0.0776096154921392
1,0.05,5,5,0.65,0.8,1,0.5,133,0.0762213824603608
1,0.1,5,3,0.8,0.9,1,0.5,95,0.0784232735836894
1,0.1,5,1,1,1,0,1,103,0.0785130624631568
1,0.3,5,7,0.65,1,0.5,0,11,0.0807997129397065
1,0.01,3,1,1,1,1,1,530,0.0775209437620539
1,0.05,5,3,1,0.9,1,0,124,0.077118406133045
1,0.05,3,5,1,0.9,1,0.5,130,0.0782195830650692
1,0.01,5,5,0.65,0.9,1,0.5,533,0.0768536040939045
1,0.05,3,3,1,0.8,0,0.5,165,0.0763087199739727
1,0.3,5,7,0.65,0.9,1,0,10,0.0786346191051448
1,0.01,3,1,1,0.9,1,0,548,0.0774228457329584
1,0.01,3,1,1,0.8,0.5,0,472,0.0774271386546604
1,0.05,5,5,1,0.9,0,0,115,0.0790072013219225
1,0.1,7,3,0.65,0.8,0,0.5,57,0.0789607982286314
1,0.1,3,1,0.65,0.9,0.5,0,46,0.0795785490617901
1,0.01,1,3,1,1,1,0.5,2311,0.0777846694386048
1,0.3,5,3,0.65,1,0.5,0.5,14,0.0804814790110511
1,0.05,1,5,0.8,0.9,0.5,1,320,0.077301584746725
1,0.01,5,3,1,1,1,1,727,0.0775786798576885
1,0.3,3,3,0.65,0.8,0.5,1,26,0.0784739399703999
1,0.05,7,3,0.65,0.9,0.5,0,112,0.0790732592518785
1,0.01,1,5,0.65,1,1,0,534,0.0781314382769533
1,0.1,1,7,1,0.9,0.5,0,102,0.0789434872901414
1,0.1,5,3,1,0.8,0,1,82,0.0758981038655943
1,0.3,1,7,1,0.8,0,0,136,0.0775351770445575
1,0.3,3,7,0.8,0.9,0.5,0.5,22,0.078326802310778
1,0.05,5,7,0.65,0.9,0.5,0.5,148,0.0763161040721311
1,0.3,7,3,0.8,0.9,0,0.5,33,0.0816372570111987
1,0.1,7,1,0.8,1,0.5,0,94,0.0825384473739595
1,0.01,7,3,1,0.9,1,1,590,0.0784637668097075
1,0.05,5,5,1,0.8,0,1,152,0.077344969043714
1,0.05,7,5,0.8,0.9,1,1,172,0.0771941377907049
1,0.3,3,5,1,0.8,0,0,16,0.0779122043098194
1,0.1,3,7,0.65,0.8,0.5,1,114,0.0758183643211366
1,0.05,3,1,1,1,1,0,94,0.0789066110395546
1,0.01,5,5,0.65,0.8,1,0.5,677,0.0777033354839567
1,0.3,7,5,0.8,0.8,1,0.5,16,0.079160344819847
1,0.1,5,5,0.65,0.8,0,0,39,0.0767544665097881
1,0.1,5,5,0.8,0.9,1,0.5,88,0.0764820411164732
1,0.1,3,3,1,1,0,0,42,0.0780127368728398
1,0.05,7,5,0.65,0.8,1,1,168,0.0791310346083575
1,0.05,1,7,0.65,0.9,0.5,0.5,234,0.0784897195982067
1,0.1,5,1,0.65,0.9,1,0,56,0.0778348999950865
1,0.01,5,5,0.65,0.9,1,0.5,585,0.0750919536195951
1,0.01,5,3,1,0.9,0.5,0,486,0.078594428547697
1,0.3,5,7,0.65,0.8,0,0.5,18,0.0802030349222349
1,0.1,5,1,0.8,0.8,0.5,0,71,0.0792849787378842
1,0.05,5,5,0.65,0.8,1,0,117,0.0762510854227521
1,0.05,7,1,1,1,0.5,0.5,132,0.0781493762018214
1,0.05,7,7,1,1,1,0,86,0.0796751660404657
1,0.3,1,5,1,1,0.5,1,85,0.0767285413576338
1,0.05,1,3,1,0.8,0.5,0,401,0.0776894131653103
1,0.05,7,1,0.65,0.9,0.5,0.5,126,0.0781936785168379
1,0.05,1,7,0.8,0.8,0.5,1,274,0.0783692082996323
1,0.1,1,3,0.65,0.8,1,1,249,0.0770133133975647
1,0.3,1,7,0.8,0.9,0,0.5,95,0.0773695082045541
1,0.3,3,5,0.8,0.8,0,1,20,0.078517096546682
1,0.05,1,7,1,1,0,0,299,0.0775825451451328
1,0.01,3,5,0.8,0.9,0,0.5,858,0.0759975864011748
1,0.05,3,3,0.65,1,1,1,144,0.0791933149932767
1,0.05,7,3,1,1,1,1,234,0.0784066643869614
1,0.05,7,7,0.65,1,0.5,1,134,0.0761712939622815
1,0.1,7,7,1,0.8,0,1,60,0.0775575679808032
1,0.3,7,1,0.65,1,0.5,1,28,0.0814239155960734
1,0.05,7,5,0.8,0.8,0,0,113,0.0797665683428081
1,0.1,5,3,1,0.8,0,0,52,0.0792528508915267
1,0.05,7,5,0.8,0.8,0.5,0,90,0.0778644362869763
1,0.1,5,5,1,1,0,0.5,42,0.0782667314357715
1,0.3,1,1,0.8,1,0.5,0.5,67,0.0771196287963626
1,0.01,3,5,0.8,0.8,0,1,778,0.0758632080768883
1,0.1,3,5,0.8,0.8,0,1,91,0.0760826871019099
1,0.1,1,3,1,0.8,0.5,1,317,0.0775922098914982
1,0.1,7,5,0.8,0.9,0.5,1,65,0.0757347142941398
1,0.01,5,7,0.8,0.8,0.5,0.5,759,0.0754845723033165
1,0.1,5,5,1,0.9,1,1,85,0.077778412671494
1,0.1,7,7,1,0.8,0,0,42,0.0762390111541022
1,0.05,3,5,1,0.9,0,0.5,216,0.0768897172569435
1,0.05,1,5,0.8,0.8,0,0.5,106,0.0787438586665432
1,0.05,7,1,1,0.8,0.5,0,122,0.0812364818742446
1,0.1,5,1,0.65,0.8,0,0.5,53,0.0776840746809378
1,0.3,3,7,0.8,0.8,0.5,0.5,35,0.077772437340776
1,0.1,1,7,0.8,1,0.5,1,104,0.0773326535446005
1,0.1,5,3,0.8,0.8,1,0.5,66,0.0776920562340163
1,0.05,7,1,1,0.9,0,0.5,102,0.0776656426582889
1,0.01,3,5,0.65,0.9,0,0.5,835,0.0758526906688839
1,0.05,7,7,0.65,0.9,1,0.5,114,0.0770654661539321
1,0.3,3,1,1,0.9,1,0.5,19,0.0774865469350732
1,0.3,7,5,0.65,0.8,1,0.5,18,0.0801138976055954
1,0.3,7,5,0.8,1,0.5,0.5,15,0.0773286589861621
1,0.01,7,5,0.65,0.8,0.5,1,695,0.0773684790470967
1,0.1,3,3,0.65,0.8,0.5,0.5,92,0.0759796803102931
1,0.1,3,1,1,0.8,0,0,42,0.078703516065156
1,0.3,3,1,0.65,1,0,0,12,0.083512502173749
1,0.3,1,5,0.65,0.9,0.5,0,52,0.0764195143519286
1,0.05,1,1,0.8,0.8,0,1,277,0.0776312438354792
1,0.3,5,3,0.8,0.9,0,0,15,0.0829987815456164
1,0.01,1,5,1,1,0,0,863,0.0777044219972478
1,0.1,1,7,1,0.9,0.5,1,174,0.0778682969633673
1,0.01,5,3,1,0.8,1,0,498,0.0768110790874768
1,0.1,1,1,1,1,1,0.5,237,0.0777685806669232
1,0.05,7,5,1,0.9,1,0,97,0.0790142583557826
1,0.05,7,3,0.8,1,0,0,105,0.0773231972109106
1,0.01,3,3,0.65,0.9,0,1,582,0.0776655775065938
1,0.1,5,7,0.8,1,0,0.5,121,0.0772337970536202
1,0.05,5,1,1,1,0.5,0,100,0.0782623949972279
1,0.3,3,1,1,0.8,1,1,23,0.0778284303044444
1,0.01,3,7,0.8,1,1,0,521,0.076765602689599
1,0.1,1,5,0.8,0.8,0.5,0.5,142,0.0777695693003044
1,0.3,7,7,0.8,1,1,0,15,0.0791185242385686
1,0.3,5,3,0.8,1,1,1,28,0.0766171007429851
1,0.1,5,1,0.8,0.9,0.5,1,103,0.0769476643981922
1,0.1,1,7,1,1,0,1,219,0.077483267564334
1,0.3,7,7,1,0.8,1,0.5,16,0.0789762329330823
1,0.01,5,1,0.8,1,0.5,0.5,593,0.0780426839444513
1,0.3,1,7,1,0.9,0.5,0.5,105,0.0773658596937339
1,0.05,1,5,0.65,0.8,0,1,283,0.0772469588484536
1,0.05,7,5,0.65,1,1,1,125,0.0793206326563448
1,0.3,3,7,1,1,1,0.5,23,0.0766783533222405
1,0.01,1,1,0.8,0.8,1,1,1007,0.0782210862799705
1,0.3,1,7,0.65,0.8,0.5,0,20,0.0791332571624166
1,0.3,1,3,1,1,1,0,27,0.0776045157857326
1,0.05,7,1,0.8,0.8,0,0.5,122,0.0779309502327323
1,0.1,1,5,1,0.8,0,0,126,0.0785168946025814
1,0.3,1,1,0.65,0.9,1,0,32,0.0788452614625085
1,0.3,1,5,0.8,1,1,0,15,0.0786123797490599
1,0.3,5,3,0.8,0.8,1,1,13,0.0791252988974758
1,0.1,5,7,1,0.8,0.5,0,73,0.0772244828489393
1,0.01,7,1,0.8,1,0.5,1,579,0.0788827972365184
1,0.3,1,5,1,0.9,0.5,0.5,31,0.078354931643471
1,0.3,7,7,1,0.9,1,0,14,0.0818451060075215
1,0.3,1,7,1,0.9,0,0,15,0.0792238366960693
1,0.05,5,5,0.8,0.9,0.5,1,181,0.0768413300305748
1,0.01,7,5,1,0.8,0,0.5,571,0.078439302784199
1,0.05,7,3,0.8,0.9,0,0,92,0.0789731768054324
1,0.1,7,7,1,1,0.5,0,42,0.0764140661882999
1,0.3,3,3,1,0.9,1,0,18,0.0805347942720669
1,0.1,3,7,0.65,1,1,0,57,0.0773115214882403
1,0.01,7,1,0.65,0.8,1,0.5,687,0.0769801176196205
1,0.1,7,3,0.8,0.9,0.5,0,66,0.0808839391787114
1,0.3,5,3,0.8,0.8,1,0.5,12,0.0800229455877853
1,0.05,5,7,1,1,0.5,0.5,151,0.0777096038241836
1,0.01,3,3,0.8,1,1,0.5,761,0.077374178070537
1,0.01,7,3,0.8,1,1,0,513,0.0789392102100308
1,0.05,5,5,0.8,1,1,1,133,0.0761573053954523
1,0.1,7,5,0.8,0.9,0,0.5,76,0.0764494628381791
1,0.01,7,1,0.8,1,1,0,666,0.0796910594341528
1,0.05,5,3,0.8,0.8,1,0.5,158,0.0760850726831964
1,0.05,1,5,1,0.8,0,1,463,0.0776234763193492
1,0.01,3,1,1,1,1,0.5,634,0.0777735096550546
1,0.3,7,3,0.65,1,1,0.5,17,0.0799583741123319
1,0.3,3,1,0.65,0.8,1,0.5,38,0.0788604085683985
1,0.3,3,3,0.65,0.8,0,0,14,0.0809585017144363
1,0.05,3,5,1,1,1,0,109,0.0774917478822445
1,0.3,7,7,0.65,0.9,1,0.5,19,0.0787668889100856
1,0.01,1,5,1,0.8,1,1,3495,0.077747660241425
1,0.01,1,5,0.65,0.9,0.5,0.5,599,0.0781099018811081
1,0.05,3,7,0.65,1,0,0.5,137,0.0778410900976615
1,0.01,3,1,0.65,1,0.5,1,759,0.0791409134869059
1,0.3,7,1,0.65,0.8,0,0,16,0.089353337953887
1,0.1,1,3,0.8,0.8,0.5,0.5,118,0.0775586993265352
1,0.01,7,7,0.8,1,0.5,1,645,0.0777843634339763
1,0.01,5,1,0.8,0.9,0.5,1,585,0.0788876659015532
1,0.3,1,3,0.8,0.9,1,0.5,76,0.0763728129769853
1,0.3,5,5,0.65,0.8,1,0.5,17,0.0777051682585235
