Metric,Train,Test
RMSE,6.400338222749602e-4,0.0012283450067475852
Pearson,0.9786228073752667,0.9292519673526849
Spearman,0.9696833896242432,0.9135254962209994
SD_Error,6.38831240134947e-4,0.0012040522751894818
R2,0.9545789747063422,0.8546937933123769
