Metric,Train,Test
RMSE,4.394050000625958e-4,0.0018598251977609305
Pearson,0.9900884343436223,0.764492912247369
Spearman,0.9749142685698006,0.843348008820333
SD_Error,4.3936472751017485e-4,0.001848886722758068
R2,0.9795882868660809,0.5654123601244715
