Metric,Train,Test
RMSE,7.725863890210922e-4,0.0021425924638841846
Pearson,0.9683191761425995,0.7812555161867456
Spearman,0.9498000824253914,0.7690793703350522
SD_Error,7.718773967742103e-4,0.0021399414493544397
R2,0.936225943183707,0.5971960250567805
