eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,3,1,0.65,0.9,0,0,172,0.001329873590962047
0.1,3,1,0.65,0.9,0,0,95,0.001319881290845883
0.3,3,1,0.65,0.9,0,0,31,0.001477206062440462
0.01,5,1,0.65,0.9,0,0,948,0.001321812055979507
0.05,5,1,0.65,0.9,0,0,229,0.001340380032480131
0.1,5,1,0.65,0.9,0,0,102,0.001364880530732112
0.3,5,1,0.65,0.9,0,0,24,0.001466764073098867
0.01,7,1,0.65,0.9,0,0,1092,0.00132731209027129
0.05,7,1,0.65,0.9,0,0,233,0.001362166223013361
0.1,7,1,0.65,0.9,0,0,118,0.001384280671223263
0.3,7,1,0.65,0.9,0,0,28,0.001486885080230435
0.01,1,3,0.65,0.9,0,0,1063,0.001374128420855666
0.05,1,3,0.65,0.9,0,0,237,0.0013723009785043161
0.1,1,3,0.65,0.9,0,0,100,0.001379890449556014
0.3,1,3,0.65,0.9,0,0,51,0.001472815358022772
0.01,3,3,0.65,0.9,0,0,876,0.001317457467036433
0.05,3,3,0.65,0.9,0,0,171,0.001341230872204666
0.1,3,3,0.65,0.9,0,0,86,0.001329869187073673
0.3,3,3,0.65,0.9,0,0,26,0.001437977863372011
0.01,5,3,0.65,0.9,0,0,902,0.001305205321163242
0.05,5,3,0.65,0.9,0,0,188,0.001314306573339805
0.1,5,3,0.65,0.9,0,0,96,0.00134398321184523
0.3,5,3,0.65,0.9,0,0,27,0.001411400132609607
0.01,7,3,0.65,0.9,0,0,902,0.001301224785149784
0.05,7,3,0.65,0.9,0,0,171,0.00132058220966653
0.1,7,3,0.65,0.9,0,0,87,0.001335910992524658
0.3,7,3,0.65,0.9,0,0,26,0.001422386570184698
0.01,1,5,0.65,0.9,0,0,914,0.001396754869844817
0.05,1,5,0.65,0.9,0,0,240,0.001386631193796916
0.1,1,5,0.65,0.9,0,0,103,0.001405658960885116
0.3,1,5,0.65,0.9,0,0,65,0.001456367927103856
0.01,3,5,0.65,0.9,0,0,928,0.001328499393631212
0.05,3,5,0.65,0.9,0,0,191,0.001331026768899602
0.1,3,5,0.65,0.9,0,0,101,0.00134853032184522
0.3,3,5,0.65,0.9,0,0,23,0.001430786691415052
0.01,5,5,0.65,0.9,0,0,886,0.001314348037330691
0.05,5,5,0.65,0.9,0,0,187,0.001315338468463771
0.1,5,5,0.65,0.9,0,0,98,0.001319769158285727
0.3,5,5,0.65,0.9,0,0,31,0.001361433543286565
0.01,7,5,0.65,0.9,0,0,887,0.0013089154853811679
0.05,7,5,0.65,0.9,0,0,187,0.001325759162535198
0.1,7,5,0.65,0.9,0,0,87,0.001316503407354636
0.3,7,5,0.65,0.9,0,0,31,0.001396855661254786
0.01,1,7,0.65,0.9,0,0,1017,0.0014011778816097361
0.05,1,7,0.65,0.9,0,0,225,0.001393738089750557
0.1,1,7,0.65,0.9,0,0,126,0.001401831659054384
0.3,1,7,0.65,0.9,0,0,56,0.001463672914836903
0.01,3,7,0.65,0.9,0,0,922,0.001330392538754141
0.05,3,7,0.65,0.9,0,0,170,0.001329184617903056
0.1,3,7,0.65,0.9,0,0,97,0.00132664948719546
0.3,3,7,0.65,0.9,0,0,28,0.001440508484973296
0.01,5,7,0.65,0.9,0,0,861,0.001314599134100881
0.05,5,7,0.65,0.9,0,0,169,0.001320036265414182
0.1,5,7,0.65,0.9,0,0,90,0.001339214447233369
0.3,5,7,0.65,0.9,0,0,28,0.001388765095075138
0.01,7,7,0.65,0.9,0,0,887,0.001318364613255298
0.05,7,7,0.65,0.9,0,0,196,0.001324902321611231
0.1,7,7,0.65,0.9,0,0,92,0.001343971848117076
0.3,7,7,0.65,0.9,0,0,27,0.001442424122978765
0.01,1,1,0.8,0.9,0,0,934,0.001389400592416919
0.05,1,1,0.8,0.9,0,0,225,0.001383825186847968
0.1,1,1,0.8,0.9,0,0,119,0.0013988618572244411
0.3,1,1,0.8,0.9,0,0,55,0.00143644138124416
0.01,3,1,0.8,0.9,0,0,950,0.001315968445787706
0.05,3,1,0.8,0.9,0,0,195,0.001334962228427652
0.1,3,1,0.8,0.9,0,0,94,0.001355607637987229
0.3,3,1,0.8,0.9,0,0,28,0.001439013155537558
0.01,5,1,0.8,0.9,0,0,966,0.001320309635736434
0.05,5,1,0.8,0.9,0,0,217,0.001342209754010246
0.1,5,1,0.8,0.9,0,0,148,0.001369332524213154
0.3,5,1,0.8,0.9,0,0,25,0.001449942924476305
0.01,7,1,0.8,0.9,0,0,1096,0.001346594916330031
0.05,7,1,0.8,0.9,0,0,253,0.001372510975922998
0.1,7,1,0.8,0.9,0,0,116,0.001381485347773739
0.3,7,1,0.8,0.9,0,0,37,0.001491645706591253
0.01,1,3,0.8,0.9,0,0,934,0.001369179364435274
0.05,1,3,0.8,0.9,0,0,219,0.0013652160812816889
0.1,1,3,0.8,0.9,0,0,115,0.001375971177979072
0.3,1,3,0.8,0.9,0,0,38,0.001440452145342669
0.01,3,3,0.8,0.9,0,0,990,0.0013023527318982249
0.05,3,3,0.8,0.9,0,0,199,0.0013138392778285811
0.1,3,3,0.8,0.9,0,0,98,0.001323908091859716
0.3,3,3,0.8,0.9,0,0,38,0.001418700787361484
0.01,5,3,0.8,0.9,0,0,928,0.001311566422609383
0.05,5,3,0.8,0.9,0,0,179,0.001326469855054185
0.1,5,3,0.8,0.9,0,0,93,0.001345499711178781
0.3,5,3,0.8,0.9,0,0,28,0.0014811554429891099
0.01,7,3,0.8,0.9,0,0,932,0.001313419774445635
