Metric,Train,Test
RMSE,0.06416390729791425,0.0857079117799347
Pearson,0.7182130575568563,0.30207423341676687
Spearman,0.7093544335735826,0.5160591627697898
SD_Error,0.06418171141804677,0.08560638910910726
R2,0.47797377452006307,0.05816154801531548
