"Area_code","Area_name","Total_Population","Total_houses","P_female","Mean_age","P_age_00_14","P_age_15_39","P_age_65_more","P_migrants","P_afrodescendants","P_disability","P_indigenous_language","P_university_studies","P_read_write","P_electricity","P_car","P_cell_phone","P_internet","Mean_occupants","P_working","Current_income","P_poverty","P_extreme_poverty","P_vulnerable_income","P_educational_lag","P_lack_quality_living_spaces","longitude","latitude","bias_w","bias"
16090," Tingambato",-0.256667769449663,-0.26549035414688,0.236356443566239,-0.721915775846338,0.565133203444955,0.641802453657339,-0.724180351745146,-0.385364550408684,0.46611259206131,-1.21865109114553,-0.390011150603257,0.556561829694246,0.413587630612717,0.48479758173924,0.117295132431406,0.604888797449046,-0.268846900240247,1.25857925515591,1.08013220805504,-0.0270927820260537,0.185783709161402,0.00467207669290006,-0.0847726921999414,-0.278541654429314,0.637940735700256,-0.629844554254613,-0.269567269825595,0.17920591413835,0.93323124
16091," Tingüindín",-0.265780257798285,-0.257746368285876,0.620929282256932,0.196259714003971,-0.279251042989437,0.0444495574388891,0.0719771380279168,0.725558963680611,0.00476650642705841,0.323110608406516,-0.407655944730437,-0.0650420861132869,0.380510436051867,0.506163270032455,1.04583258625615,0.315834171129249,0.302909282840091,-0.180399235229727,-0.0269613493088418,0.858124776748251,-0.953174873221794,-0.724844983194263,-0.195663787866448,0.503394097683487,-0.325770826213272,-0.771363611553857,-0.191209792594687,0.141331207051473,0.930092407
16092," Tiquicheo de Nicolás Romero",-0.27952432721267,-0.274627800590541,-0.0384992562627438,-0.307400327901802,0.842259755138501,-0.347926198494666,0.177204746330881,0.895790135349074,-0.332035857762465,-0.187283791539254,-0.664404263920244,-0.333665833719062,-1.26108980194759,-0.137133489126979,0.350513471932812,0.225047360629063,-1.14430962416271,0.153421550032888,0.0906039993649936,-0.426197421103709,-0.299074161250721,-0.22081501454495,-0.777842040115605,1.1056959607974,0.942704221091714,-0.398725579237408,-0.399088791231768,0.54244995604514,0.982626987
16093," Tlalpujahua",-0.176542072115372,-0.1871824381247,1.34822729063137,-0.616920352952361,0.700912135801323,0.182298035823287,-0.572533955544467,-0.441637281111629,-0.27879685394184,-0.467145595893368,-0.659568304864965,-0.435943215512275,0.142898150922244,0.34599247914015,0.257747432570614,0.174324341845055,-0.353699841431924,0.612915077949955,0.118909231089702,0.630692577243727,-0.0246263100740474,-0.161127255099637,-0.611505396615845,-0.183441360253433,-0.432849888648109,-0.271968901514841,-0.190366532213636,0.722417905720452,0.964140636
16094," Tlazazalca",-0.321555761608615,-0.306723081223903,0.330522266307531,1.6787464187273,-1.09480864419429,-1.60657305552012,1.99190920141988,1.09161763941563,-0.272608549123446,0.426226564991559,-0.661127453191539,-0.811007008919928,-0.106970016821976,0.519059701838887,1.15997042619008,0.552363773635416,-0.242605776886638,-1.16491833159311,-1.03963052931635,1.26391337999263,-0.7793579008099,-0.864116421899995,-0.777842040115605,2.13066579802634,-0.877639840300507,-0.675654316244235,-0.128680485694102,-0.396619801163771,0.923676012
16095," Tocumbo",-0.282871905606736,-0.27060732415533,-0.222496842686671,0.637492128850754,-0.565809507502494,-0.575761234627376,0.45758547643268,0.0555302280904291,-0.16669151381193,0.410369558039661,-0.64857548124342,-0.1332630296023,0.00803689167114181,0.0961974766641776,0.724345861218471,0.561746695406561,0.566084665614472,-0.598453002440582,-0.473794182760883,1.17871329047747,-1.31453121060441,-0.824324582269786,0.552851107882469,0.725294784093876,-0.737613374039567,-0.791819959203603,-0.23131237397011,0.0231856299985053,0.901744422
16096," Tumbiscatío",-0.324497175892247,-0.315129531952072,-1.01524131688603,-0.0700071685482771,0.429145408382851,-0.470193717310084,0.215885480255998,0.361600406740806,-0.299531246428562,1.06483103030359,-0.658935718214579,-0.802391762651078,-1.33973375225151,-0.389612928056966,0.699171676745407,0.370296347166973,-0.132334189446425,-0.293015635983305,-0.33660284221938,-0.564827857099778,-0.335667208074278,-0.253974880903458,-1.02734700536524,1.78196471938144,0.720309245265515,-0.774507425287146,-0.545527976645099,0.468803630140605,0.983587339
16097," Turicato",-0.173266555095738,-0.1774510576622,0.194084559218252,-0.477774533471502,0.983968674697651,-0.445923176525431,-0.170166869471941,-0.0466131505499573,-0.266678327015215,-0.383948343038987,-0.595515178552505,-0.587527810625107,-1.04577956820241,0.0322649676718045,0.22051947180332,0.24454243863121,-0.814671028490621,0.164286414207104,-0.154988254819319,-0.307768717541693,-0.381408516603723,-0.452934079054502,0.552851107882469,1.1479627582089,0.637940735700256,-0.53580118247309,-0.436004802528113,0.566857162599128,0.955843888
16098," Tuxpan",-0.194878416391284,-0.19419542827021,0.310340111061967,-0.280258720852618,0.0755017522454598,0.495656764346258,-0.356236953740333,-0.157762344535033,-0.18361526662834,-0.995643237390798,-0.660682258074769,-0.0569485193542067,0.386328431219157,0.265574037805255,0.234243852627933,0.458200561839368,0.153268307678647,0.0982482253048026,0.665851918283948,0.301188127817479,-0.454594610250836,-0.53251775831492,-0.306554883532954,0.154693019038589,-0.35048137908285,-0.332695538567219,-0.251827370222935,0.208793722404831,0.939589238
16099," Tuzantla",-0.269743633392042,-0.263365897848728,-0.133765718560982,-0.0677080813276521,0.631017842409865,-0.62126474007621,0.352109571620854,1.03879298100367,-0.231970980802151,0.259957023514231,-0.665673436772877,-0.536260837617734,-1.08274292712943,0.157038254448186,0.514888076483354,0.108606854121807,-0.762605328869284,-0.0396528099707484,-0.17343115718844,-0.221853441102901,0.108023484661345,-0.0749116025675177,-0.861010361865484,1.05286246403302,0.374361505091428,-0.360278917632121,-0.351477165157835,0.699632609605623,0.962802708
16100," Tzintzuntzan",-0.265930931581188,-0.268437180624961,0.76150561514154,-0.0673969743341055,0.0909733350231284,0.144698435877385,0.119766978528704,0.0363133013001882,-0.226839630027829,-0.0118537872968333,-0.0187805486816732,0.148117064868601,-0.144416868202577,0.433949775709878,0.0242844091435821,0.290903258643318,-0.703938410535971,0.790290347205542,0.669136472540996,-0.153537462418473,0.121745877220178,-0.114703442197727,-0.389723205282833,0.112426221627086,-0.235165465691488,-0.564222867036444,-0.241877004684403,-0.126688295062903,0.891958956
16101," Tzitzio",-0.305603993722997,-0.303228007959202,-0.699493671973039,-0.484525663814186,1.08983892350682,-0.358012599289739,0.117309719230419,0.191203212907885,-0.265665717604943,0.865673712522278,-0.661349399589847,-0.67931279655443,-0.511483571548015,-1.6073229786573,0.282983605876748,0.443641545692184,-0.878518185953428,0.672163285189397,-0.245310414001437,-0.0593975363579357,0.236099148543792,0.0842557559533178,-0.999624231448617,1.28532984979629,1.02507273065697,-0.425363896765297,-0.292057469330828,-0.334429488264736,0.938678713
16102," Uruapan",1.97370383059367,1.79456979019274,0.451390608009451,-0.349428181588994,-0.134464246818018,0.797178453202758,-0.603389126921138,-0.0567609089358051,-0.116059832425237,-0.38861352534803,-0.439705397016105,1.19238484603795,0.76973971073317,0.545013569242738,0.756199891626857,1.01547641650294,1.67466190556288,0.269666908304948,0.712389589154794,1.41410171469153,-0.847969863604069,-0.572309597945129,0.802356073132107,-0.521575739545454,-0.268112869517591,-0.685469867839373,-0.289722998281877,-0.469772078360929,0.931219274
16103," Venustiano Carranza",-0.20986718227313,-0.203926808732709,0.72082944853582,0.357037971703295,-0.16550723796885,-0.551104131513196,0.486024281137466,0.715859133581421,-0.169207819719898,0.471781172392001,-0.661945217746828,-0.134708048648491,0.0423988946481099,0.552628915185079,0.588232695447475,0.628821852524909,1.45978987383191,-0.152748457887787,-0.287657413447102,0.543659476512989,0.0256891293083428,-0.406510266152592,-0.195663787866448,0.492827398330611,-0.548165802039471,-0.807083937475298,-0.0890034713378641,-0.108585234403494,0.852912352
